week,state,percent_positive,total_pcr_tests,update_dts
2021-10-09,CA,10.203,1333,2022-10-25
2021-10-16,CA,9.313,1596.333,2022-10-25
2021-10-23,CA,7.773,2840,2022-10-25
2021-10-30,CA,7.546,4031.333,2022-10-25
2021-11-06,CA,7.464,5248,2022-10-25
2021-11-13,CA,8.868,5153.333,2022-10-25
2021-11-20,CA,10.457,5159.667,2022-10-25
2021-11-27,CA,11.935,5498,2022-10-25
2021-12-04,CA,13.427,6132.333,2022-10-25
2021-12-11,CA,14.317,6580.667,2022-10-25
2021-12-18,CA,14.477,6651.333,2022-10-25
2021-12-25,CA,13.127,5471,2022-10-25
2022-01-01,CA,11.142,6370.667,2022-10-25
2022-01-08,CA,8.707,6745,2022-10-25
2022-01-15,CA,7.067,7746.333,2022-10-25
2022-01-22,CA,5.607,6101.333,2022-10-25
2022-01-29,CA,4.767,4769,2022-10-25
2022-02-05,CA,4.047,3740,2022-10-25
2022-02-12,CA,3.482,3225,2022-10-25
2022-02-19,CA,3.105,2920,2022-10-25
2022-02-26,CA,2.599,2906,2022-10-25
2022-03-05,CA,2.252,2960.333,2022-10-25
2022-03-12,CA,1.763,3105.667,2022-10-25
2022-03-19,CA,1.626,3225,2022-10-25
2022-03-26,CA,1.55,3328.667,2022-10-25
2022-04-02,CA,1.575,3438.667,2022-10-25
2022-04-09,CA,1.342,3485.333,2022-10-25
2022-04-16,CA,1.29,3654,2022-10-25
2022-04-23,CA,1.192,3916.667,2022-10-25
2022-04-30,CA,1.225,4334,2022-10-25
2022-05-07,CA,1.128,4990,2022-10-25
2022-05-14,CA,1.162,5758,2022-10-25
2022-05-21,CA,1.031,6699.333,2022-10-25
2022-05-28,CA,0.854,7199.667,2022-10-25
2022-06-04,CA,0.801,7282.333,2022-10-25
2022-06-11,CA,0.957,6597.667,2022-10-25
2022-06-18,CA,1.015,5786.333,2022-10-25
2022-06-25,CA,0.971,5130.333,2022-10-25
2022-07-02,CA,0.814,5082.667,2022-10-25
2022-07-09,CA,0.885,5135.333,2022-10-25
2022-07-16,CA,0.983,5009.667,2022-10-25
2022-07-23,CA,1.121,4691,2022-10-25
2022-07-30,CA,1.186,4383.667,2022-10-25
2022-08-06,CA,1.198,4176,2022-10-25
2022-08-13,CA,1.301,4073.667,2022-10-25
2022-08-20,CA,1.551,4227,2022-10-25
2022-08-27,CA,1.814,4552,2022-10-25
2022-09-03,CA,2.101,4772.667,2022-10-25
2022-09-10,CA,2.502,4919,2022-10-25
2022-09-17,CA,3.199,5117.667,2022-10-25
2022-09-24,CA,4.511,5755,2022-10-25
2022-10-01,CA,6.4,6420,2022-10-25
2022-10-08,CA,8.176,7269,2022-10-25
2022-10-15,CA,9.123,7561.5,2022-10-25
2022-10-22,CA,12.461,10097.333,2022-11-14
2022-10-29,CA,20.427,7400.667,2022-11-14
2022-11-05,CA,23.893,6406.5,2022-11-14
2022-11-12,CA,16.8,7822,2022-11-19
2022-11-19,CA,35.407,8698,2022-11-26
2022-11-26,CA,30.095,10452.5,2022-12-03
2022-12-03,CA,20.105,9329,2022-12-10
2022-12-10,CA,12.857,10894,2022-12-17
2022-12-17,CA,19.639,11083.5,2022-12-24
2022-12-24,CA,8.919,9265.5,2022-12-31
2022-12-31,CA,15.459,8382,2023-01-07
2023-01-07,CA,15.373,7268,2023-01-14
2023-01-14,CA,3.275,5751.5,2023-01-21
2023-01-21,CA,8.916,5180,2023-01-28
2023-01-28,CA,2.368,4458,2023-02-04
2023-02-04,CA,1.693,4345,2023-02-11
2023-02-11,CA,1.51,4374,2023-02-18
2023-02-18,CA,1.305,4429,2023-02-25
2023-02-25,CA,1.136,4599.5,2023-03-04
2023-03-04,CA,1.171,6033.333,2023-03-18
2023-03-11,CA,0.862,4468,2023-03-18
2023-03-18,CA,0.576,3648.5,2023-03-25
2023-03-25,CA,0.626,4037.5,2023-04-01
2023-04-01,CA,0.536,4058,2023-04-08
2023-04-08,CA,0,0,2023-04-15
2023-04-15,CA,0.624,3091.667,2023-04-29
2023-04-22,CA,0.559,721.5,2023-04-29
2023-04-29,CA,0.93,1233,2023-05-20
2023-05-06,CA,0.63,753.333,2023-05-20
2023-05-13,CA,0.504,449.5,2023-05-20
2023-05-20,CA,0.359,698,2023-05-27
2023-05-27,CA,0.218,917.333,2023-06-10
2023-06-03,CA,0.073,684.5,2023-06-10
2023-06-10,CA,0.488,670,2023-06-17
2023-06-17,CA,0.393,704.5,2023-06-24
2023-06-24,CA,0.164,309.5,2023-07-01
2023-07-01,CA,1.099,49,2023-07-08
2023-07-08,CA,0.906,761.5,2023-07-20
2023-07-15,CA,0,0,2023-07-20
2023-07-22,CA,0,0,2023-07-29
2023-07-29,CA,0.946,746.667,2023-08-18
2023-08-05,CA,0.654,443.667,2023-08-18
2023-08-12,CA,0.814,218.5,2023-08-18
2023-08-19,CA,1.204,990.5,2023-08-26
2023-08-26,CA,0.442,569,2023-09-02
2023-09-02,CA,0,75,2023-09-09
2023-09-09,CA,0.666,717.5,2023-09-16
2023-09-16,CA,0.895,482.5,2023-09-23
2023-09-23,CA,1.113,749,2023-09-30
2023-09-30,CA,9.728,451,2023-10-07
2023-10-07,CA,5.271,1123.667,2023-10-24
2023-10-14,CA,5.925,878,2023-10-24
2023-10-21,CA,6.951,1299,2023-10-28
2023-10-28,CA,8.454,3680.667,2023-11-11
2023-11-04,CA,8.871,4602.5,2023-11-11
2023-11-11,CA,9.917,10225,2023-11-18
2023-11-18,CA,10.601,14294,2023-11-25
2023-11-25,CA,10.413,15667,2023-12-11
2023-12-02,CA,10.283,15748,2023-12-11
2023-12-09,CA,9.533,18588,2023-12-16
2023-12-16,CA,9.387,21393,2023-12-23
2023-12-23,CA,10.12,14239.667,2024-01-06
2023-12-30,CA,10.561,13158,2024-01-06
2024-01-06,CA,7.841,23319.5,2024-01-13
2024-01-13,CA,7.385,21272.5,2024-01-20
2024-01-20,CA,6.227,19783.5,2024-01-27
2024-01-27,CA,5.46,18525.5,2024-02-03
2024-02-03,CA,5.02,17059,2024-02-10
2024-02-10,CA,4.758,16364.5,2024-02-17
2024-02-17,CA,4.154,15355,2024-02-24
2024-02-24,CA,3.306,16316,2024-03-02
2024-03-02,CA,2.666,14647.5,2024-03-09
2024-03-09,CA,1.892,14586,2024-03-23
2024-03-16,CA,1.563,14659.5,2024-03-23
2024-03-23,CA,1.304,14165.5,2024-03-30
2020-10-24,CO,0.036,1455.667,2022-10-25
2020-10-31,CO,0.061,1946.333,2022-10-25
2020-11-07,CO,0.061,2360.667,2022-10-25
2020-11-14,CO,0.025,2616,2022-10-25
2020-11-21,CO,0.016,2433,2022-10-25
2020-11-28,CO,0.016,2235.333,2022-10-25
2020-12-05,CO,0.05,2010.667,2022-10-25
2020-12-12,CO,0.035,1887,2022-10-25
2020-12-19,CO,0.035,1703.667,2022-10-25
2020-12-26,CO,0,1563.333,2022-10-25
2021-01-02,CO,0,1490.333,2022-10-25
2021-01-09,CO,0,1452,2022-10-25
2021-01-16,CO,0,1386.333,2022-10-25
2021-01-23,CO,0,1310.333,2022-10-25
2021-01-30,CO,0.028,1260.333,2022-10-25
2021-02-06,CO,0.028,1217.333,2022-10-25
2021-02-13,CO,0.028,1229.667,2022-10-25
2021-02-20,CO,0,1197.667,2022-10-25
2021-02-27,CO,0,1134.667,2022-10-25
2021-03-06,CO,0,1069.333,2022-10-25
2021-03-13,CO,0,1085,2022-10-25
2021-03-20,CO,0.053,1174.667,2022-10-25
2021-03-27,CO,0.141,1178,2022-10-25
2021-04-03,CO,0.197,1194,2022-10-25
2021-04-10,CO,0.171,1188.667,2022-10-25
2021-04-17,CO,0.134,1249.333,2022-10-25
2021-04-24,CO,0.173,1316.333,2022-10-25
2021-05-01,CO,0.23,1302,2022-10-25
2021-05-08,CO,0.204,1303,2022-10-25
2021-05-15,CO,0.326,1249,2022-10-25
2021-05-22,CO,0.301,1227,2022-10-25
2021-05-29,CO,0.367,1153.333,2022-10-25
2021-06-05,CO,0.429,983,2022-10-25
2021-06-12,CO,0.692,742.333,2022-10-25
2021-06-19,CO,1.102,532.333,2022-10-25
2021-06-26,CO,1.908,436.667,2022-10-25
2021-07-03,CO,2.707,447.333,2022-10-25
2021-07-10,CO,3.59,484.667,2022-10-25
2021-07-17,CO,4.548,531.667,2022-10-25
2021-07-24,CO,6.316,575.333,2022-10-25
2021-07-31,CO,7.933,590,2022-10-25
2021-08-07,CO,9.374,642,2022-10-25
2021-08-14,CO,10.294,732.667,2022-10-25
2021-08-21,CO,10.633,864.667,2022-10-25
2021-08-28,CO,10.033,969,2022-10-25
2021-09-04,CO,9.735,974,2022-10-25
2021-09-11,CO,9.767,924.667,2022-10-25
2021-09-18,CO,10.845,864,2022-10-25
2021-09-25,CO,12.3,887,2022-10-25
2021-10-02,CO,13.084,966,2022-10-25
2021-10-09,CO,10.795,992,2022-10-25
2021-10-16,CO,9.088,1230,2022-10-25
2021-10-23,CO,7.583,1422.667,2022-10-25
2021-10-30,CO,7.907,1694.667,2022-10-25
2021-11-06,CO,8.14,1919,2022-10-25
2021-11-13,CO,8.597,2151,2022-10-25
2021-11-20,CO,9.948,2300.333,2022-10-25
2021-11-27,CO,9.432,2371,2022-10-25
2021-12-04,CO,9.089,2393,2022-10-25
2021-12-11,CO,8.58,2434.333,2022-10-25
2021-12-18,CO,8.045,2460,2022-10-25
2021-12-25,CO,6.901,2700,2022-10-25
2022-01-01,CO,5.178,2920,2022-10-25
2022-01-08,CO,3.637,2767,2022-10-25
2022-01-15,CO,2.669,2358.667,2022-10-25
2022-01-22,CO,2.175,1970,2022-10-25
2022-01-29,CO,1.875,1828,2022-10-25
2022-02-05,CO,1.432,2190.667,2022-10-25
2022-02-12,CO,1.131,2136,2022-10-25
2022-02-19,CO,1.108,2062,2022-10-25
2022-02-26,CO,1.622,1421,2022-10-25
2022-03-05,CO,1.952,1363.667,2022-10-25
2022-03-12,CO,1.803,1304.333,2022-10-25
2022-03-19,CO,1.471,1390,2022-10-25
2022-03-26,CO,1.112,1351.333,2022-10-25
2022-04-02,CO,1.154,1335.333,2022-10-25
2022-04-09,CO,0.971,1360.667,2022-10-25
2022-04-16,CO,0.862,1389.333,2022-10-25
2022-04-23,CO,0.798,1566.667,2022-10-25
2022-04-30,CO,0.832,1681.667,2022-10-25
2022-05-07,CO,0.873,1742.333,2022-10-25
2022-05-14,CO,0.809,1953.333,2022-10-25
2022-05-21,CO,0.696,2294.667,2022-10-25
2022-05-28,CO,0.783,2358,2022-10-25
2022-06-04,CO,0.732,2116.667,2022-10-25
2022-06-11,CO,0.91,1686,2022-10-25
2022-06-18,CO,1.12,1590,2022-10-25
2022-06-25,CO,1.037,1497.667,2022-10-25
2022-07-02,CO,1.006,1353,2022-10-25
2022-07-09,CO,0.69,1276.333,2022-10-25
2022-07-16,CO,0.852,1275.333,2022-10-25
2022-07-23,CO,0.946,1333.667,2022-10-25
2022-07-30,CO,1.118,1312.667,2022-10-25
2022-08-06,CO,1.132,1237,2022-10-25
2022-08-13,CO,1.033,1227,2022-10-25
2022-08-20,CO,0.904,1308.667,2022-10-25
2022-08-27,CO,0.82,1383,2022-10-25
2022-09-03,CO,0.901,1447,2022-10-25
2022-09-10,CO,1.025,1401.333,2022-10-25
2022-09-17,CO,1.516,1469.333,2022-10-25
2022-09-24,CO,2.767,1453.667,2022-10-25
2022-10-01,CO,4.703,1475.333,2022-10-25
2022-10-08,CO,7.181,1378,2022-10-25
2022-10-15,CO,8.368,1380.5,2022-10-25
2022-10-22,CO,9.693,1393.333,2022-11-14
2022-10-29,CO,11.061,1606,2022-11-14
2022-11-05,CO,10.109,1776.5,2022-11-14
2022-11-12,CO,19.153,2119.5,2022-11-19
2022-11-19,CO,23.73,2605,2022-11-26
2022-11-26,CO,28.637,1934,2022-12-03
2022-12-03,CO,16.965,2733,2022-12-10
2022-12-10,CO,14.281,2991.5,2022-12-17
2022-12-17,CO,12.138,3010.5,2022-12-24
2022-12-24,CO,10.644,2578,2022-12-31
2022-12-31,CO,9.35,2264.5,2023-01-07
2023-01-07,CO,8.424,2251,2023-01-14
2023-01-14,CO,6.919,1506.5,2023-01-21
2023-01-21,CO,5.177,1310,2023-01-28
2023-01-28,CO,4.734,1549.5,2023-02-04
2023-02-04,CO,4.219,1296,2023-02-11
2023-02-11,CO,3.348,1558,2023-02-18
2023-02-18,CO,3.274,1359.5,2023-02-25
2023-02-25,CO,2.437,1600.5,2023-03-04
2023-03-04,CO,1.609,1573,2023-03-11
2023-03-11,CO,1.403,1506,2023-03-18
2023-03-18,CO,1.342,1445.5,2023-03-25
2023-03-25,CO,0.871,1437.5,2023-04-01
2023-04-01,CO,0.605,1302.5,2023-04-08
2023-04-08,CO,0.741,1202,2023-04-15
2023-04-15,CO,0.921,1249,2023-04-22
2023-04-22,CO,0.793,1191.5,2023-04-29
2023-04-29,CO,0.462,1077.667,2023-05-20
2023-05-06,CO,0.227,992.333,2023-05-20
2023-05-13,CO,0.208,919,2023-05-20
2023-05-20,CO,0.17,879,2023-05-27
2023-05-27,CO,0.353,714.5,2023-06-03
2023-06-03,CO,0.233,859,2023-06-10
2023-06-10,CO,0.209,700,2023-06-17
2023-06-17,CO,0.36,629,2023-06-24
2023-06-24,CO,0.137,720.5,2023-07-01
2023-07-01,CO,0,679.5,2023-07-08
2023-07-08,CO,0.291,538,2023-07-20
2023-07-15,CO,0.437,482.5,2023-07-20
2023-07-22,CO,0.636,629.5,2023-07-29
2023-07-29,CO,0.605,659,2023-08-18
2023-08-05,CO,0.473,591,2023-08-18
2023-08-12,CO,0.558,555.5,2023-08-18
2023-08-19,CO,0.509,791,2023-08-26
2023-08-26,CO,0.333,927.5,2023-09-02
2023-09-02,CO,0.147,1034,2023-09-09
2023-09-09,CO,0.175,1122,2023-09-16
2023-09-16,CO,0.692,940.5,2023-09-23
2023-09-23,CO,0.549,1203.5,2023-09-30
2023-09-30,CO,0.654,1292,2023-10-07
2023-10-07,CO,1.074,1350.333,2023-10-24
2023-10-14,CO,1.153,1371,2023-10-24
2023-10-21,CO,1.789,1400,2023-10-28
2023-10-28,CO,2.316,1354,2023-11-11
2023-11-04,CO,2.461,1340,2023-11-11
2023-11-11,CO,3.203,1452.5,2023-11-18
2023-11-18,CO,4.317,1703.5,2023-11-25
2023-11-25,CO,7.621,1961,2023-12-11
2023-12-02,CO,8.946,2016,2023-12-11
2023-12-09,CO,9.063,2195,2023-12-16
2023-12-16,CO,10.816,2136.5,2023-12-23
2023-12-23,CO,13.492,2270,2024-01-06
2023-12-30,CO,14.122,2375,2024-01-06
2024-01-06,CO,13.82,2454,2024-01-13
2024-01-13,CO,12.756,2468,2024-01-20
2024-01-20,CO,10.455,2188.5,2024-01-27
2024-01-27,CO,10.341,2028,2024-02-03
2024-02-03,CO,11.049,2050,2024-02-10
2024-02-10,CO,10.826,2065,2024-02-17
2024-02-17,CO,8.93,1920.5,2024-02-24
2024-02-24,CO,6.904,1745.5,2024-03-02
2024-03-02,CO,6.801,1742.5,2024-03-09
2024-03-09,CO,6.446,1629,2024-03-23
2024-03-16,CO,6.161,1574,2024-03-23
2024-03-23,CO,5.385,1480.5,2024-03-30
2020-10-24,CT,0,154.333,2022-10-25
2020-10-31,CT,0,213.667,2022-10-25
2020-11-07,CT,0,253.333,2022-10-25
2020-11-14,CT,0,252,2022-10-25
2020-11-21,CT,0,235,2022-10-25
2020-11-28,CT,0,240.333,2022-10-25
2020-12-05,CT,0,238,2022-10-25
2020-12-12,CT,0,235,2022-10-25
2020-12-19,CT,0,276.333,2022-10-25
2020-12-26,CT,0.123,296.333,2022-10-25
2021-01-02,CT,0.123,321,2022-10-25
2021-01-09,CT,0.123,260.667,2022-10-25
2021-01-16,CT,0,244.333,2022-10-25
2021-01-23,CT,0,219.667,2022-10-25
2021-01-30,CT,0,212.333,2022-10-25
2021-02-06,CT,0,208.667,2022-10-25
2021-02-13,CT,0,200.667,2022-10-25
2021-02-20,CT,0,183.667,2022-10-25
2021-02-27,CT,0.206,167,2022-10-25
2021-03-06,CT,0.206,174,2022-10-25
2021-03-13,CT,0.206,172.333,2022-10-25
2021-03-20,CT,0,169,2022-10-25
2021-03-27,CT,0.181,163.333,2022-10-25
2021-04-03,CT,0.378,168.333,2022-10-25
2021-04-10,CT,1.167,174,2022-10-25
2021-04-17,CT,1.414,164.667,2022-10-25
2021-04-24,CT,1.422,162.333,2022-10-25
2021-05-01,CT,0.845,158.333,2022-10-25
2021-05-08,CT,0.808,163.333,2022-10-25
2021-05-15,CT,1.246,178.333,2022-10-25
2021-05-22,CT,1.034,192,2022-10-25
2021-05-29,CT,1.307,202,2022-10-25
2021-06-05,CT,0.966,206.333,2022-10-25
2021-06-12,CT,1.821,218.333,2022-10-25
2021-06-19,CT,2.286,240,2022-10-25
2021-06-26,CT,3.127,244.333,2022-10-25
2021-07-03,CT,5.238,260,2022-10-25
2021-07-10,CT,8.076,289,2022-10-25
2021-07-17,CT,11.059,351.333,2022-10-25
2021-07-24,CT,13.945,407.667,2022-10-25
2021-07-31,CT,16.646,443.333,2022-10-25
2021-08-07,CT,20.395,479.667,2022-10-25
2021-08-14,CT,21.731,487.333,2022-10-25
2021-08-21,CT,22.782,469.333,2022-10-25
2021-08-28,CT,21.682,414.333,2022-10-25
2021-09-04,CT,22.235,378.667,2022-10-25
2021-09-11,CT,21.347,380,2022-10-25
2021-09-18,CT,20.359,425.667,2022-10-25
2021-09-25,CT,17.437,469.667,2022-10-25
2021-10-02,CT,15.736,502,2022-10-25
2021-10-09,CT,15.258,531.667,2022-10-25
2021-10-16,CT,15.634,571,2022-10-25
2021-10-23,CT,15.395,588.333,2022-10-25
2021-10-30,CT,13.434,604,2022-10-25
2021-11-06,CT,10.826,622,2022-10-25
2021-11-13,CT,8.886,673,2022-10-25
2021-11-20,CT,8.14,699.667,2022-10-25
2021-11-27,CT,7.682,763.333,2022-10-25
2021-12-04,CT,6.5,802.667,2022-10-25
2021-12-11,CT,5.296,944.667,2022-10-25
2021-12-18,CT,3.995,1087,2022-10-25
2021-12-25,CT,2.74,1223,2022-10-25
2022-01-01,CT,1.93,1237.333,2022-10-25
2022-01-08,CT,1.651,1131.667,2022-10-25
2022-01-15,CT,1.521,1039,2022-10-25
2022-01-22,CT,1.135,916.667,2022-10-25
2022-01-29,CT,0.882,855.333,2022-10-25
2022-02-05,CT,0.588,788.333,2022-10-25
2022-02-12,CT,0.476,758.667,2022-10-25
2022-02-19,CT,0.363,737.667,2022-10-25
2022-02-26,CT,0.451,737.667,2022-10-25
2022-03-05,CT,0.558,774.333,2022-10-25
2022-03-12,CT,0.446,841,2022-10-25
2022-03-19,CT,0.384,882.333,2022-10-25
2022-03-26,CT,0.326,919.333,2022-10-25
2022-04-02,CT,0.32,943.667,2022-10-25
2022-04-09,CT,0.327,1019.333,2022-10-25
2022-04-16,CT,0.501,1091,2022-10-25
2022-04-23,CT,0.711,1160,2022-10-25
2022-04-30,CT,0.815,1237.667,2022-10-25
2022-05-07,CT,0.636,1341,2022-10-25
2022-05-14,CT,0.501,1408.667,2022-10-25
2022-05-21,CT,0.597,1448.667,2022-10-25
2022-05-28,CT,0.831,1407,2022-10-25
2022-06-04,CT,1.001,1401.333,2022-10-25
2022-06-11,CT,0.967,1303.667,2022-10-25
2022-06-18,CT,1.13,1249,2022-10-25
2022-06-25,CT,1.422,1190.667,2022-10-25
2022-07-02,CT,1.451,1190,2022-10-25
2022-07-09,CT,1.589,1174.667,2022-10-25
2022-07-16,CT,1.678,1155,2022-10-25
2022-07-23,CT,2.259,1150.333,2022-10-25
2022-07-30,CT,2.559,1147.333,2022-10-25
2022-08-06,CT,2.376,1155.333,2022-10-25
2022-08-13,CT,2.452,1136.667,2022-10-25
2022-08-20,CT,2.363,1136.667,2022-10-25
2022-08-27,CT,2.637,1098.333,2022-10-25
2022-09-03,CT,2.562,1116.667,2022-10-25
2022-09-10,CT,2.192,1216,2022-10-25
2022-09-17,CT,2.663,1277.333,2022-10-25
2022-09-24,CT,3.587,1338.667,2022-10-25
2022-10-01,CT,5.13,1332.333,2022-10-25
2022-10-08,CT,8.221,1187,2022-10-25
2022-10-15,CT,9.602,1112,2022-10-25
2022-10-22,CT,11.957,1751.667,2022-11-14
2022-10-29,CT,14.243,1943.667,2022-11-14
2022-11-05,CT,16.508,1973.5,2022-11-14
2022-11-12,CT,16.676,1693.5,2022-11-19
2022-11-19,CT,14.297,2295.5,2022-11-26
2022-11-26,CT,9.985,2564,2022-12-03
2022-12-03,CT,6.021,3113.5,2022-12-10
2022-12-10,CT,4.63,3248,2022-12-17
2022-12-17,CT,3.924,2916.5,2022-12-24
2022-12-24,CT,2.886,2780.5,2022-12-31
2022-12-31,CT,2.088,2676.5,2023-01-07
2023-01-07,CT,2.058,2480,2023-01-14
2023-01-14,CT,1.972,2299,2023-01-21
2023-01-21,CT,1.614,2059,2023-01-28
2023-01-28,CT,1.415,1874,2023-02-04
2023-02-04,CT,1.241,1815,2023-02-11
2023-02-11,CT,1.068,1826.5,2023-02-18
2023-02-18,CT,1.063,1834,2023-02-25
2023-02-25,CT,1.013,1775,2023-03-04
2023-03-04,CT,1.037,1641.5,2023-03-11
2023-03-11,CT,1.059,1220.5,2023-03-18
2023-03-18,CT,0.775,1605,2023-03-25
2023-03-25,CT,0.387,1519,2023-04-01
2023-04-01,CT,0.268,1485.5,2023-04-08
2023-04-08,CT,0.368,1494.5,2023-04-15
2023-04-15,CT,0.271,1468,2023-04-22
2023-04-22,CT,0.403,1391,2023-04-29
2023-04-29,CT,0.497,1184.333,2023-05-20
2023-05-06,CT,0.432,1069.667,2023-05-20
2023-05-13,CT,0.405,986.5,2023-05-20
2023-05-20,CT,0.264,896.5,2023-05-27
2023-05-27,CT,0.18,824.5,2023-06-03
2023-06-03,CT,0.118,661,2023-06-10
2023-06-10,CT,0.26,752.5,2023-06-17
2023-06-17,CT,0.26,734.5,2023-06-24
2023-06-24,CT,0.156,670.5,2023-07-01
2023-07-01,CT,0.156,654,2023-07-08
2023-07-08,CT,0,654,2023-07-20
2023-07-15,CT,0,647,2023-07-20
2023-07-22,CT,0.26,634,2023-07-29
2023-07-29,CT,0.375,636,2023-08-18
2023-08-05,CT,0.239,738,2023-08-18
2023-08-12,CT,0.198,794.5,2023-08-18
2023-08-19,CT,0.184,834,2023-08-26
2023-08-26,CT,0.617,852.5,2023-09-02
2023-09-02,CT,1,753.5,2023-09-09
2023-09-09,CT,0.839,1079,2023-09-16
2023-09-16,CT,0.741,1211.5,2023-09-23
2023-09-23,CT,0.634,1014.5,2023-09-30
2023-09-30,CT,1.123,1289.5,2023-10-07
2023-10-07,CT,1.787,1360.667,2023-10-24
2023-10-14,CT,1.908,1394,2023-10-24
2023-10-21,CT,3.11,1341.5,2023-10-28
2023-10-28,CT,5.657,1399.667,2023-11-11
2023-11-04,CT,6.51,1441.5,2023-11-11
2023-11-11,CT,7.778,1552,2023-11-18
2023-11-18,CT,9.254,1734,2023-11-25
2023-11-25,CT,12.066,1691.667,2023-12-11
2023-12-02,CT,12.884,1626.5,2023-12-11
2023-12-09,CT,12.744,2249,2023-12-16
2023-12-16,CT,11.164,2377,2023-12-23
2023-12-23,CT,9.039,2775.333,2024-01-06
2023-12-30,CT,8.26,2941,2024-01-06
2024-01-06,CT,6.973,3054.5,2024-01-13
2024-01-13,CT,6.576,2797,2024-01-20
2024-01-20,CT,5.686,2331,2024-01-27
2024-01-27,CT,4.663,2217.5,2024-02-03
2024-02-03,CT,3.729,2350.5,2024-02-10
2024-02-10,CT,3.204,2279.5,2024-02-17
2024-02-17,CT,2.655,2087.5,2024-02-24
2024-02-24,CT,2.088,1964,2024-03-02
2024-03-02,CT,1.765,1995,2024-03-09
2024-03-09,CT,1.366,1915.667,2024-03-23
2024-03-16,CT,1.343,1847,2024-03-23
2024-03-23,CT,0.867,1513,2024-03-30
2020-10-24,DE,0,0,2022-10-25
2020-10-31,DE,0,0,2022-10-25
2020-11-07,DE,0,0,2022-10-25
2020-11-14,DE,0,0,2022-10-25
2020-11-21,DE,0,0,2022-10-25
2020-11-28,DE,0,0,2022-10-25
2020-12-05,DE,0,0,2022-10-25
2020-12-12,DE,0,0,2022-10-25
2020-12-19,DE,0,0,2022-10-25
2020-12-26,DE,0,0,2022-10-25
2021-01-02,DE,0,0,2022-10-25
2021-01-09,DE,0,0,2022-10-25
2021-01-16,DE,0,0,2022-10-25
2021-01-23,DE,0,0,2022-10-25
2021-01-30,DE,0,0,2022-10-25
2021-02-06,DE,0,0,2022-10-25
2021-02-13,DE,0,0,2022-10-25
2021-02-20,DE,0,0,2022-10-25
2021-02-27,DE,0,0,2022-10-25
2021-03-06,DE,0,0,2022-10-25
2021-03-13,DE,0,0,2022-10-25
2021-03-20,DE,0,0,2022-10-25
2021-03-27,DE,0.05,0,2022-10-25
2021-04-03,DE,0.05,0,2022-10-25
2021-04-10,DE,0.05,0,2022-10-25
2021-04-17,DE,0,0,2022-10-25
2021-04-24,DE,0,0,2022-10-25
2021-05-01,DE,0,0,2022-10-25
2021-05-08,DE,0,0,2022-10-25
2021-05-15,DE,0,0,2022-10-25
2021-05-22,DE,0,0,2022-10-25
2021-05-29,DE,0,0,2022-10-25
2021-06-05,DE,0,0,2022-10-25
2021-06-12,DE,0,0,2022-10-25
2021-06-19,DE,0,0,2022-10-25
2021-06-26,DE,0,0,2022-10-25
2021-07-03,DE,0,0,2022-10-25
2021-07-10,DE,0,0,2022-10-25
2021-07-17,DE,0,0,2022-10-25
2021-07-24,DE,0,0,2022-10-25
2021-07-31,DE,0,0,2022-10-25
2021-08-07,DE,0,0,2022-10-25
2021-08-14,DE,0,0,2022-10-25
2021-08-21,DE,0,0,2022-10-25
2021-08-28,DE,0,0,2022-10-25
2021-09-04,DE,0,0,2022-10-25
2021-09-11,DE,0,0,2022-10-25
2021-09-18,DE,0,0,2022-10-25
2021-09-25,DE,0,0,2022-10-25
2021-10-02,DE,0,0,2022-10-25
2021-10-09,DE,8.333,0,2022-10-25
2021-10-16,DE,0,0,2022-10-25
2021-10-23,DE,0,0,2022-10-25
2021-10-30,DE,0,0,2022-10-25
2021-11-06,DE,0,0,2022-10-25
2021-11-13,DE,0,0,2022-10-25
2021-11-20,DE,0,0,2022-10-25
2021-11-27,DE,0,0,2022-10-25
2021-12-04,DE,0,0,2022-10-25
2021-12-11,DE,0,0,2022-10-25
2021-12-18,DE,0,0,2022-10-25
2021-12-25,DE,0,0,2022-10-25
2022-01-01,DE,0,0,2022-10-25
2022-01-08,DE,0,0,2022-10-25
2022-01-15,DE,0,0,2022-10-25
2022-01-22,DE,0,0,2022-10-25
2022-01-29,DE,0,0,2022-10-25
2022-02-05,DE,0,0,2022-10-25
2022-02-12,DE,0,0,2022-10-25
2022-02-19,DE,0,0,2022-10-25
2022-02-26,DE,0,0,2022-10-25
2022-03-05,DE,0,0,2022-10-25
2022-03-12,DE,0,0,2022-10-25
2022-03-19,DE,0,0,2022-10-25
2022-03-26,DE,0,0,2022-10-25
2022-04-02,DE,0,0,2022-10-25
2022-04-09,DE,0,0,2022-10-25
2022-04-16,DE,0,0,2022-10-25
2022-04-23,DE,0,0,2022-10-25
2022-04-30,DE,0,0,2022-10-25
2022-05-07,DE,0,0,2022-10-25
2022-05-14,DE,0,0,2022-10-25
2022-05-21,DE,0,0,2022-10-25
2022-05-28,DE,0,0,2022-10-25
2022-06-04,DE,0,0,2022-10-25
2022-06-11,DE,0,0,2022-10-25
2022-06-18,DE,0,0,2022-10-25
2022-06-25,DE,0,0,2022-10-25
2022-07-02,DE,0,0,2022-10-25
2022-07-09,DE,0,0,2022-10-25
2022-07-16,DE,0,0,2022-10-25
2022-07-23,DE,0,0,2022-10-25
