week,state,percent_positive,total_antigen_detection_tests,update_dts
2023-10-14,NM,0,0,2023-12-23-193441886768
2023-10-21,NM,0,0,2023-12-23-193441886768
2023-10-28,NM,0,0,2023-12-23-193441886768
2023-11-04,NM,0,0,2023-12-23-193441886768
2023-11-11,NM,0,0,2023-12-23-193441886768
2023-11-18,NM,0,0,2023-12-23-193441886768
2023-11-25,NM,0,0,2023-12-23-193441886768
2023-12-02,NM,0,0,2023-12-23-193441886768
2023-12-09,NM,0,0,2023-12-23-193441886768
2023-12-16,NM,0,0,2023-12-23-193441886768
2021-12-25,NY,0,0,2023-12-23-193441886768
2022-01-01,NY,0,0,2023-12-23-193441886768
2022-01-08,NY,0,0,2023-12-23-193441886768
2022-01-15,NY,0,0,2023-12-23-193441886768
2022-01-22,NY,0,0,2023-12-23-193441886768
2022-01-29,NY,0,0,2023-12-23-193441886768
2022-02-05,NY,0,0,2023-12-23-193441886768
2022-02-12,NY,0,0,2023-12-23-193441886768
2022-02-19,NY,0,0,2023-12-23-193441886768
2022-02-26,NY,0,0,2023-12-23-193441886768
2022-03-05,NY,0,0,2023-12-23-193441886768
2022-03-12,NY,0,0,2023-12-23-193441886768
2022-03-19,NY,0,0,2023-12-23-193441886768
2022-03-26,NY,0,0,2023-12-23-193441886768
2022-04-02,NY,0,0,2023-12-23-193441886768
2022-04-09,NY,0,0,2023-12-23-193441886768
2022-04-16,NY,0,0,2023-12-23-193441886768
2022-04-23,NY,0,0,2023-12-23-193441886768
2022-04-30,NY,0,0,2023-12-23-193441886768
2022-05-07,NY,0,0,2023-12-23-193441886768
2022-05-14,NY,0,0,2023-12-23-193441886768
2022-05-21,NY,0,0,2023-12-23-193441886768
2022-05-28,NY,0,0,2023-12-23-193441886768
2022-06-04,NY,0,0,2023-12-23-193441886768
2022-06-11,NY,0,0,2023-12-23-193441886768
2022-06-18,NY,0,0,2023-12-23-193441886768
2022-06-25,NY,0,0,2023-12-23-193441886768
2022-07-02,NY,0,0,2023-12-23-193441886768
2022-07-09,NY,0,0,2023-12-23-193441886768
2022-07-16,NY,0,0,2023-12-23-193441886768
2022-07-23,NY,0,0,2023-12-23-193441886768
2022-07-30,NY,0,0,2023-12-23-193441886768
2022-08-06,NY,0,0,2023-12-23-193441886768
2022-08-13,NY,0,0,2023-12-23-193441886768
2022-08-20,NY,0,0,2023-12-23-193441886768
2022-08-27,NY,0,0,2023-12-23-193441886768
2022-09-03,NY,0,0,2023-12-23-193441886768
2022-09-10,NY,0,0,2023-12-23-193441886768
2022-09-17,NY,0,0,2023-12-23-193441886768
2022-09-24,NY,0,0,2023-12-23-193441886768
2022-10-01,NY,0,0,2023-12-23-193441886768
2022-10-08,NY,0,0,2023-12-23-193441886768
2022-10-15,NY,0,0,2023-12-23-193441886768
2022-10-22,NY,0,0,2023-12-23-193441886768
2022-10-29,NY,0,0,2023-12-23-193441886768
2022-11-05,NY,0,0,2023-12-23-193441886768
2022-11-12,NY,0,0,2023-12-23-193441886768
2022-11-19,NY,0,0,2023-12-23-193441886768
2022-11-26,NY,0,0,2023-12-23-193441886768
2022-12-03,NY,0,0,2023-12-23-193441886768
2022-12-10,NY,0,0,2023-12-23-193441886768
2022-12-17,NY,0,0,2023-12-23-193441886768
2022-12-24,NY,0,0,2023-12-23-193441886768
2022-12-31,NY,0,0,2023-12-23-193441886768
2023-01-07,NY,0,0,2023-12-23-193441886768
2023-01-14,NY,0,0,2023-12-23-193441886768
2023-01-21,NY,0,0,2023-12-23-193441886768
2023-01-28,NY,0,0,2023-12-23-193441886768
2023-02-04,NY,0,0,2023-12-23-193441886768
2023-02-11,NY,0,0,2023-12-23-193441886768
2023-02-18,NY,0,0,2023-12-23-193441886768
2023-02-25,NY,0,0,2023-12-23-193441886768
2023-03-04,NY,0,0,2023-12-23-193441886768
2023-03-11,NY,0,0,2023-12-23-193441886768
2023-03-18,NY,0,0,2023-12-23-193441886768
2023-03-25,NY,0,0,2023-12-23-193441886768
2023-04-01,NY,0,0,2023-12-23-193441886768
2023-04-08,NY,0,0,2023-12-23-193441886768
2023-04-15,NY,0,0,2023-12-23-193441886768
2023-04-22,NY,0,0,2023-12-23-193441886768
2023-04-29,NY,0,0,2023-12-23-193441886768
2023-05-06,NY,0,0,2023-12-23-193441886768
2023-05-13,NY,0,0,2023-12-23-193441886768
2023-05-20,NY,0,0,2023-12-23-193441886768
2023-05-27,NY,0,0,2023-12-23-193441886768
2023-06-03,NY,0,0,2023-12-23-193441886768
2023-06-10,NY,0,0,2023-12-23-193441886768
2023-06-17,NY,0,0,2023-12-23-193441886768
2023-06-24,NY,0,0,2023-12-23-193441886768
2023-07-01,NY,0,0,2023-12-23-193441886768
2023-07-08,NY,0,0,2023-12-23-193441886768
2023-07-15,NY,0,0,2023-12-23-193441886768
2023-07-22,NY,0,0,2023-12-23-193441886768
2023-07-29,NY,0,0,2023-12-23-193441886768
2023-08-05,NY,0,0,2023-12-23-193441886768
2023-08-12,NY,0,0,2023-12-23-193441886768
2023-08-19,NY,0,0,2023-12-23-193441886768
2023-08-26,NY,0,0,2023-12-23-193441886768
2023-09-02,NY,0,0,2023-12-23-193441886768
2023-09-09,NY,0,0,2023-12-23-193441886768
2023-09-16,NY,0,0,2023-12-23-193441886768
2023-09-23,NY,0,0,2023-12-23-193441886768
2023-09-30,NY,0,0,2023-12-23-193441886768
2023-10-07,NY,0,0,2023-12-23-193441886768
2023-10-14,NY,0,0,2023-12-23-193441886768
2023-10-21,NY,0,0,2023-12-23-193441886768
2023-10-28,NY,0,0,2023-12-23-193441886768
2023-11-04,NY,0,0,2023-12-23-193441886768
2023-11-11,NY,0,0,2023-12-23-193441886768
2023-11-18,NY,0,0,2023-12-23-193441886768
2023-11-25,NY,0,0,2023-12-23-193441886768
2023-12-02,NY,0,0,2023-12-23-193441886768
2023-12-09,NY,0,0,2023-12-23-193441886768
2023-12-16,NY,0,0,2023-12-23-193441886768
2021-12-25,NC,4.446,0,2023-12-23-193441886768
2022-01-01,NC,5.236,0,2023-12-23-193441886768
2022-01-08,NC,6.272,0,2023-12-23-193441886768
2022-01-15,NC,7.693,0,2023-12-23-193441886768
2022-01-22,NC,9.052,0,2023-12-23-193441886768
2022-01-29,NC,7.864,0,2023-12-23-193441886768
2022-02-05,NC,6.96,0,2023-12-23-193441886768
2022-02-12,NC,7.212,0,2023-12-23-193441886768
2022-02-19,NC,7.212,0,2023-12-23-193441886768
2022-02-26,NC,4.545,0,2023-12-23-193441886768
2022-03-05,NC,1.515,0,2023-12-23-193441886768
2022-03-12,NC,0,0,2023-12-23-193441886768
2022-03-19,NC,0,0,2023-12-23-193441886768
2022-03-26,NC,3.03,0,2023-12-23-193441886768
2022-04-02,NC,5.808,0,2023-12-23-193441886768
2022-04-09,NC,5.808,0,2023-12-23-193441886768
2022-04-16,NC,2.778,0,2023-12-23-193441886768
2022-04-23,NC,0,0,2023-12-23-193441886768
2022-04-30,NC,0,0,2023-12-23-193441886768
2022-05-07,NC,4.762,0,2023-12-23-193441886768
2022-05-14,NC,8.929,0,2023-12-23-193441886768
2022-05-21,NC,8.929,0,2023-12-23-193441886768
2022-05-28,NC,0,0,2023-12-23-193441886768
2022-06-04,NC,0,0,2023-12-23-193441886768
2022-06-11,NC,0,0,2023-12-23-193441886768
2022-06-18,NC,0,0,2023-12-23-193441886768
2022-06-25,NC,4.167,0,2023-12-23-193441886768
2022-07-02,NC,12.5,0,2023-12-23-193441886768
2022-07-09,NC,16.667,0,2023-12-23-193441886768
2022-07-16,NC,23.611,0,2023-12-23-193441886768
2022-07-23,NC,31.944,0,2023-12-23-193441886768
2022-07-30,NC,27.778,0,2023-12-23-193441886768
2022-08-06,NC,25,0,2023-12-23-193441886768
2022-08-13,NC,8.333,0,2023-12-23-193441886768
2022-08-20,NC,8.333,0,2023-12-23-193441886768
2022-08-27,NC,0,0,2023-12-23-193441886768
2022-09-03,NC,11.111,0,2023-12-23-193441886768
2022-09-10,NC,22.222,0,2023-12-23-193441886768
2022-09-17,NC,27.485,0,2023-12-23-193441886768
2022-09-24,NC,22.171,0,2023-12-23-193441886768
2022-10-01,NC,21.317,0,2023-12-23-193441886768
2022-10-08,NC,28.989,0,2023-12-23-193441886768
2022-10-15,NC,35.603,0,2023-12-23-193441886768
2022-10-22,NC,35.002,0,2023-12-23-193441886768
2022-10-29,NC,31.183,0,2023-12-23-193441886768
2022-11-05,NC,28.639,0,2023-12-23-193441886768
2022-11-12,NC,31.302,0,2023-12-23-193441886768
2022-11-19,NC,26.107,0,2023-12-23-193441886768
2022-11-26,NC,18.092,0,2023-12-23-193441886768
2022-12-03,NC,12.44,0,2023-12-23-193441886768
2022-12-10,NC,0,0,2023-12-23-193441886768
2022-12-17,NC,0,0,2023-12-23-193441886768
2022-12-24,NC,0,0,2023-12-23-193441886768
2022-12-31,NC,0,0,2023-12-23-193441886768
2023-01-07,NC,0,0,2023-12-23-193441886768
2023-01-14,NC,0,0,2023-12-23-193441886768
2023-01-21,NC,0,0,2023-12-23-193441886768
2023-01-28,NC,0,0,2023-12-23-193441886768
2023-02-04,NC,0,0,2023-12-23-193441886768
2023-02-11,NC,3.03,0,2023-12-23-193441886768
2023-02-18,NC,6.734,0,2023-12-23-193441886768
2023-02-25,NC,0,0,2023-12-23-193441886768
2023-03-04,NC,0,0,2023-12-23-193441886768
2023-03-11,NC,0,0,2023-12-23-193441886768
2023-03-18,NC,0,0,2023-12-23-193441886768
2023-03-25,NC,0,0,2023-12-23-193441886768
2023-04-01,NC,0,0,2023-12-23-193441886768
2023-04-08,NC,0,0,2023-12-23-193441886768
2023-04-15,NC,0,0,2023-12-23-193441886768
2023-04-22,NC,0,0,2023-12-23-193441886768
2023-04-29,NC,0,0,2023-12-23-193441886768
2023-05-06,NC,0,0,2023-12-23-193441886768
2023-05-13,NC,0,0,2023-12-23-193441886768
2023-05-20,NC,0,0,2023-12-23-193441886768
2023-05-27,NC,0,0,2023-12-23-193441886768
2023-06-03,NC,0,0,2023-12-23-193441886768
2023-06-10,NC,0,0,2023-12-23-193441886768
2023-06-17,NC,0,0,2023-12-23-193441886768
2023-06-24,NC,0,0,2023-12-23-193441886768
2023-07-01,NC,0,0,2023-12-23-193441886768
2023-07-08,NC,0,0,2023-12-23-193441886768
2023-07-15,NC,0,0,2023-12-23-193441886768
2023-07-22,NC,0,0,2023-12-23-193441886768
2023-07-29,NC,0,0,2023-12-23-193441886768
2023-08-05,NC,0,0,2023-12-23-193441886768
2023-08-12,NC,0,0,2023-12-23-193441886768
2023-08-19,NC,0,0,2023-12-23-193441886768
2023-08-26,NC,0,0,2023-12-23-193441886768
2023-09-02,NC,0,0,2023-12-23-193441886768
2023-09-09,NC,0,0,2023-12-23-193441886768
2023-09-16,NC,0,0,2023-12-23-193441886768
2023-09-23,NC,0,0,2023-12-23-193441886768
2023-09-30,NC,0,0,2023-12-23-193441886768
2023-10-07,NC,0,0,2023-12-23-193441886768
2023-10-14,NC,0,0,2023-12-23-193441886768
2023-10-21,NC,0,0,2023-12-23-193441886768
2023-10-28,NC,0,0,2023-12-23-193441886768
2023-11-04,NC,0,0,2023-12-23-193441886768
2023-11-11,NC,0,0,2023-12-23-193441886768
2023-11-18,NC,0,0,2023-12-23-193441886768
2023-11-25,NC,0,0,2023-12-23-193441886768
2023-12-02,NC,0,0,2023-12-23-193441886768
2023-12-09,NC,0,0,2023-12-23-193441886768
2023-12-16,NC,0,0,2023-12-23-193441886768
2021-12-25,ND,0,0,2023-12-23-193441886768
2022-01-01,ND,0,0,2023-12-23-193441886768
2022-01-08,ND,0,0,2023-12-23-193441886768
2022-01-15,ND,0,0,2023-12-23-193441886768
2022-01-22,ND,0,0,2023-12-23-193441886768
2022-01-29,ND,0,0,2023-12-23-193441886768
2022-02-05,ND,0,0,2023-12-23-193441886768
2022-02-12,ND,0,0,2023-12-23-193441886768
2022-02-19,ND,0,0,2023-12-23-193441886768
2022-02-26,ND,0,0,2023-12-23-193441886768
2022-03-05,ND,0,0,2023-12-23-193441886768
2022-03-12,ND,0,0,2023-12-23-193441886768
2022-03-19,ND,0,0,2023-12-23-193441886768
2022-03-26,ND,0,0,2023-12-23-193441886768
2022-04-02,ND,0,0,2023-12-23-193441886768
2022-04-09,ND,0,0,2023-12-23-193441886768
2022-04-16,ND,0,0,2023-12-23-193441886768
2022-04-23,ND,0,0,2023-12-23-193441886768
2022-04-30,ND,0,0,2023-12-23-193441886768
2022-05-07,ND,0,0,2023-12-23-193441886768
2022-05-14,ND,0,0,2023-12-23-193441886768
2022-05-21,ND,0,0,2023-12-23-193441886768
2022-05-28,ND,0,0,2023-12-23-193441886768
2022-06-04,ND,0,0,2023-12-23-193441886768
2022-06-11,ND,0,0,2023-12-23-193441886768
2022-06-18,ND,0,0,2023-12-23-193441886768
2022-06-25,ND,0,0,2023-12-23-193441886768
2022-07-02,ND,0,0,2023-12-23-193441886768
2022-07-09,ND,0,0,2023-12-23-193441886768
2022-07-16,ND,0,0,2023-12-23-193441886768
2022-07-23,ND,0,0,2023-12-23-193441886768
2022-07-30,ND,0,0,2023-12-23-193441886768
2022-08-06,ND,0,0,2023-12-23-193441886768
2022-08-13,ND,0,0,2023-12-23-193441886768
2022-08-20,ND,0,0,2023-12-23-193441886768
2022-08-27,ND,0,0,2023-12-23-193441886768
2022-09-03,ND,0,0,2023-12-23-193441886768
2022-09-10,ND,0,0,2023-12-23-193441886768
2022-09-17,ND,0,0,2023-12-23-193441886768
2022-09-24,ND,0,0,2023-12-23-193441886768
2022-10-01,ND,0,0,2023-12-23-193441886768
2022-10-08,ND,0,0,2023-12-23-193441886768
2022-10-15,ND,0,0,2023-12-23-193441886768
2022-10-22,ND,0,0,2023-12-23-193441886768
2022-10-29,ND,0,0,2023-12-23-193441886768
2022-11-05,ND,0,0,2023-12-23-193441886768
2022-11-12,ND,0,0,2023-12-23-193441886768
2022-11-19,ND,0,0,2023-12-23-193441886768
2022-11-26,ND,0,0,2023-12-23-193441886768
2022-12-03,ND,0,0,2023-12-23-193441886768
2022-12-10,ND,0,0,2023-12-23-193441886768
2022-12-17,ND,0,0,2023-12-23-193441886768
2022-12-24,ND,0,0,2023-12-23-193441886768
2022-12-31,ND,0,0,2023-12-23-193441886768
2023-01-07,ND,0,0,2023-12-23-193441886768
2023-01-14,ND,0,0,2023-12-23-193441886768
2023-01-21,ND,0,0,2023-12-23-193441886768
2023-01-28,ND,0,0,2023-12-23-193441886768
2023-02-04,ND,0,0,2023-12-23-193441886768
2023-02-11,ND,0,0,2023-12-23-193441886768
2023-02-18,ND,0,0,2023-12-23-193441886768
2023-02-25,ND,0,0,2023-12-23-193441886768
2023-03-04,ND,0,0,2023-12-23-193441886768
2023-03-11,ND,0,0,2023-12-23-193441886768
2023-03-18,ND,0,0,2023-12-23-193441886768
2023-03-25,ND,0,0,2023-12-23-193441886768
2023-04-01,ND,0,0,2023-12-23-193441886768
2023-04-08,ND,0,0,2023-12-23-193441886768
2023-04-15,ND,0,0,2023-12-23-193441886768
2023-04-22,ND,0,0,2023-12-23-193441886768
2023-04-29,ND,0,0,2023-12-23-193441886768
2023-05-06,ND,0,0,2023-12-23-193441886768
2023-05-13,ND,0,0,2023-12-23-193441886768
2023-05-20,ND,0,0,2023-12-23-193441886768
2023-05-27,ND,0,0,2023-12-23-193441886768
2023-06-03,ND,0,0,2023-12-23-193441886768
2023-06-10,ND,0,0,2023-12-23-193441886768
2023-06-17,ND,0,0,2023-12-23-193441886768
2023-06-24,ND,0,0,2023-12-23-193441886768
2023-07-01,ND,0,0,2023-12-23-193441886768
2023-07-08,ND,0,0,2023-12-23-193441886768
2023-07-15,ND,0,0,2023-12-23-193441886768
2023-07-22,ND,0,0,2023-12-23-193441886768
2023-07-29,ND,0,0,2023-12-23-193441886768
2023-08-05,ND,0,0,2023-12-23-193441886768
2023-08-12,ND,0,0,2023-12-23-193441886768
2023-08-19,ND,0,0,2023-12-23-193441886768
2023-08-26,ND,0,0,2023-12-23-193441886768
2023-09-02,ND,0,0,2023-12-23-193441886768
2023-09-09,ND,0,0,2023-12-23-193441886768
2023-09-16,ND,0,0,2023-12-23-193441886768
2023-09-23,ND,0,0,2023-12-23-193441886768
2023-09-30,ND,0,0,2023-12-23-193441886768
2023-10-07,ND,0,0,2023-12-23-193441886768
2023-10-14,ND,0,0,2023-12-23-193441886768
2023-10-21,ND,0,0,2023-12-23-193441886768
2023-10-28,ND,0,0,2023-12-23-193441886768
2023-11-04,ND,0,0,2023-12-23-193441886768
2023-11-11,ND,0,0,2023-12-23-193441886768
2023-11-18,ND,0,0,2023-12-23-193441886768
2023-11-25,ND,0,0,2023-12-23-193441886768
2023-12-02,ND,0,0,2023-12-23-193441886768
2023-12-09,ND,0,0,2023-12-23-193441886768
2023-12-16,ND,0,0,2023-12-23-193441886768
2021-12-25,OH,5.227,138,2023-12-23-193441886768
2022-01-01,OH,4.445,126,2023-12-23-193441886768
2022-01-08,OH,2.381,138,2023-12-23-193441886768
2022-01-15,OH,1.471,113,2023-12-23-193441886768
2022-01-22,OH,1.69,105.667,2023-12-23-193441886768
2022-01-29,OH,1.161,77.333,2023-12-23-193441886768
2022-02-05,OH,1.171,53,2023-12-23-193441886768
2022-02-12,OH,0.476,45,2023-12-23-193441886768
2022-02-19,OH,1.837,47.667,2023-12-23-193441886768
2022-02-26,OH,1.361,40.667,2023-12-23-193441886768
2022-03-05,OH,1.361,43.667,2023-12-23-193441886768
2022-03-12,OH,0,49.333,2023-12-23-193441886768
2022-03-19,OH,0.866,58.667,2023-12-23-193441886768
2022-03-26,OH,0.866,60,2023-12-23-193441886768
2022-04-02,OH,1.349,61,2023-12-23-193441886768
2022-04-09,OH,0.483,53.667,2023-12-23-193441886768
2022-04-16,OH,3.513,52.333,2023-12-23-193441886768
2022-04-23,OH,4.123,49.667,2023-12-23-193441886768
2022-04-30,OH,5.036,55.667,2023-12-23-193441886768
2022-05-07,OH,2.006,70.333,2023-12-23-193441886768
2022-05-14,OH,1.913,83.333,2023-12-23-193441886768
2022-05-21,OH,2.099,89.333,2023-12-23-193441886768
2022-05-28,OH,3.432,88.667,2023-12-23-193441886768
2022-06-04,OH,2.988,75.333,2023-12-23-193441886768
2022-06-11,OH,2.778,70,2023-12-23-193441886768
2022-06-18,OH,2.098,62,2023-12-23-193441886768
2022-06-25,OH,3.297,54.667,2023-12-23-193441886768
2022-07-02,OH,4.536,45.333,2023-12-23-193441886768
2022-07-09,OH,4.499,46.333,2023-12-23-193441886768
2022-07-16,OH,4.226,48.667,2023-12-23-193441886768
2022-07-23,OH,2.099,51,2023-12-23-193441886768
2022-07-30,OH,3.333,57,2023-12-23-193441886768
2022-08-06,OH,2.493,59.333,2023-12-23-193441886768
2022-08-13,OH,3.187,57.333,2023-12-23-193441886768
2022-08-20,OH,3.766,65.333,2023-12-23-193441886768
2022-08-27,OH,5.641,83.333,2023-12-23-193441886768
2022-09-03,OH,6.359,106.667,2023-12-23-193441886768
2022-09-10,OH,8.063,117.667,2023-12-23-193441886768
2022-09-17,OH,9.356,129,2023-12-23-193441886768
2022-09-24,OH,14.995,124.333,2023-12-23-193441886768
2022-10-01,OH,26.861,123,2023-12-23-193441886768
2022-10-08,OH,32.651,159.667,2023-12-23-193441886768
2022-10-15,OH,36.52,241,2023-12-23-193441886768
2022-10-22,OH,30.82,391.333,2023-12-23-193441886768
2022-10-29,OH,31.179,497.667,2023-12-23-193441886768
2022-11-05,OH,30.834,637,2023-12-23-193441886768
2022-11-12,OH,29.1,766.667,2023-12-23-193441886768
2022-11-19,OH,25.815,881.667,2023-12-23-193441886768
2022-11-26,OH,19.278,948.333,2023-12-23-193441886768
2022-12-03,OH,13.704,949.667,2023-12-23-193441886768
2022-12-10,OH,9.181,955,2023-12-23-193441886768
2022-12-17,OH,6.909,847,2023-12-23-193441886768
2022-12-24,OH,5.501,741.333,2023-12-23-193441886768
2022-12-31,OH,5.626,582.667,2023-12-23-193441886768
2023-01-07,OH,5.748,510,2023-12-23-193441886768
2023-01-14,OH,5.243,426.333,2023-12-23-193441886768
2023-01-21,OH,3.38,409.667,2023-12-23-193441886768
2023-01-28,OH,1.926,396.667,2023-12-23-193441886768
2023-02-04,OH,1.746,386.333,2023-12-23-193441886768
2023-02-11,OH,1.855,358.333,2023-12-23-193441886768
2023-02-18,OH,1.546,319.333,2023-12-23-193441886768
2023-02-25,OH,0.645,285.333,2023-12-23-193441886768
2023-03-04,OH,0.272,254,2023-12-23-193441886768
2023-03-11,OH,0.757,219.333,2023-12-23-193441886768
2023-03-18,OH,0.757,184,2023-12-23-193441886768
2023-03-25,OH,1.175,167.667,2023-12-23-193441886768
2023-04-01,OH,0.79,162.333,2023-12-23-193441886768
2023-04-08,OH,1.149,139.333,2023-12-23-193441886768
2023-04-15,OH,0.958,110,2023-12-23-193441886768
2023-04-22,OH,1.095,91.333,2023-12-23-193441886768
2023-04-29,OH,1.099,91,2023-12-23-193441886768
2023-05-06,OH,1.215,84,2023-12-23-193441886768
2023-05-13,OH,0.853,75.333,2023-12-23-193441886768
2023-05-20,OH,1.772,62,2023-12-23-193441886768
2023-05-27,OH,1.282,54.667,2023-12-23-193441886768
2023-06-03,OH,1.282,51.667,2023-12-23-193441886768
2023-06-10,OH,0,52.333,2023-12-23-193441886768
2023-06-17,OH,0,46,2023-12-23-193441886768
2023-06-24,OH,0,36.667,2023-12-23-193441886768
2023-07-01,OH,0,27.667,2023-12-23-193441886768
2023-07-08,OH,0,29.667,2023-12-23-193441886768
2023-07-15,OH,1.01,31,2023-12-23-193441886768
2023-07-22,OH,1.823,35.667,2023-12-23-193441886768
2023-07-29,OH,1.823,37.667,2023-12-23-193441886768
2023-08-05,OH,0.813,47.667,2023-12-23-193441886768
2023-08-12,OH,0.667,67.333,2023-12-23-193441886768
2023-08-19,OH,1.091,106.667,2023-12-23-193441886768
2023-08-26,OH,1.091,182.333,2023-12-23-193441886768
2023-09-02,OH,0.521,264.333,2023-12-23-193441886768
2023-09-09,OH,0.357,339.667,2023-12-23-193441886768
2023-09-16,OH,0.503,319.333,2023-12-23-193441886768
2023-09-23,OH,0.675,286.667,2023-12-23-193441886768
2023-09-30,OH,1.433,235.333,2023-12-23-193441886768
2023-10-07,OH,2.338,243.667,2023-12-23-193441886768
2023-10-14,OH,3.392,253.333,2023-12-23-193441886768
2023-10-21,OH,3.388,264.667,2023-12-23-193441886768
2023-10-28,OH,4.365,278.667,2023-12-23-193441886768
2023-11-04,OH,4.713,292.667,2023-12-23-193441886768
2023-11-11,OH,6.251,348.667,2023-12-23-193441886768
2023-11-18,OH,9.269,373.333,2023-12-23-193441886768
2023-11-25,OH,11.062,453,2023-12-23-193441886768
2023-12-02,OH,12.565,520.333,2023-12-23-193441886768
2023-12-09,OH,11.947,705.667,2023-12-23-193441886768
2023-12-16,OH,12.724,779.5,2023-12-23-193441886768
2021-12-25,OK,0,0,2023-12-23-193441886768
2022-01-01,OK,0,0,2023-12-23-193441886768
2022-01-08,OK,0,0,2023-12-23-193441886768
2022-01-15,OK,0,0,2023-12-23-193441886768
2022-01-22,OK,0,0,2023-12-23-193441886768
2022-01-29,OK,0,0,2023-12-23-193441886768
2022-02-05,OK,0,0,2023-12-23-193441886768
2022-02-12,OK,0,0,2023-12-23-193441886768
2022-02-19,OK,0,0,2023-12-23-193441886768
2022-02-26,OK,0,0,2023-12-23-193441886768
2022-03-05,OK,0,0,2023-12-23-193441886768
2022-03-12,OK,0,0,2023-12-23-193441886768
2022-03-19,OK,0,0,2023-12-23-193441886768
2022-03-26,OK,0,0,2023-12-23-193441886768
2022-04-02,OK,0,0,2023-12-23-193441886768
2022-04-09,OK,0,0,2023-12-23-193441886768
2022-04-16,OK,0,0,2023-12-23-193441886768
2022-04-23,OK,0,0,2023-12-23-193441886768
2022-04-30,OK,0,0,2023-12-23-193441886768
2022-05-07,OK,0,0,2023-12-23-193441886768
2022-05-14,OK,0,0,2023-12-23-193441886768
2022-05-21,OK,0,0,2023-12-23-193441886768
2022-05-28,OK,0,0,2023-12-23-193441886768
2022-06-04,OK,0,0,2023-12-23-193441886768
2022-06-11,OK,0,0,2023-12-23-193441886768
2022-06-18,OK,0,0,2023-12-23-193441886768
2022-06-25,OK,0,0,2023-12-23-193441886768
2022-07-02,OK,0,0,2023-12-23-193441886768
2022-07-09,OK,0,0,2023-12-23-193441886768
2022-07-16,OK,0,0,2023-12-23-193441886768
2022-07-23,OK,0,0,2023-12-23-193441886768
2022-07-30,OK,0,0,2023-12-23-193441886768
2022-08-06,OK,0,0,2023-12-23-193441886768
2022-08-13,OK,0,0,2023-12-23-193441886768
2022-08-20,OK,0,0,2023-12-23-193441886768
2022-08-27,OK,0,0,2023-12-23-193441886768
2022-09-03,OK,0,0,2023-12-23-193441886768
2022-09-10,OK,0,0,2023-12-23-193441886768
2022-09-17,OK,0,0,2023-12-23-193441886768
2022-09-24,OK,0,0,2023-12-23-193441886768
2022-10-01,OK,0,0,2023-12-23-193441886768
2022-10-08,OK,0,0,2023-12-23-193441886768
2022-10-15,OK,0,0,2023-12-23-193441886768
2022-10-22,OK,0,0,2023-12-23-193441886768
2022-10-29,OK,0,0,2023-12-23-193441886768
2022-11-05,OK,0,0,2023-12-23-193441886768
2022-11-12,OK,0,0,2023-12-23-193441886768
2022-11-19,OK,0,0,2023-12-23-193441886768
2022-11-26,OK,0,0,2023-12-23-193441886768
2022-12-03,OK,0,0,2023-12-23-193441886768
2022-12-10,OK,0,0,2023-12-23-193441886768
2022-12-17,OK,0,0,2023-12-23-193441886768
2022-12-24,OK,0,0,2023-12-23-193441886768
2022-12-31,OK,0,0,2023-12-23-193441886768
2023-01-07,OK,0,0,2023-12-23-193441886768
2023-01-14,OK,0,0,2023-12-23-193441886768
2023-01-21,OK,0,0,2023-12-23-193441886768
2023-01-28,OK,0,0,2023-12-23-193441886768
2023-02-04,OK,0,0,2023-12-23-193441886768
2023-02-11,OK,0,0,2023-12-23-193441886768
2023-02-18,OK,0,0,2023-12-23-193441886768
2023-02-25,OK,0,0,2023-12-23-193441886768
2023-03-04,OK,0,0,2023-12-23-193441886768
2023-03-11,OK,0,0,2023-12-23-193441886768
2023-03-18,OK,0,0,2023-12-23-193441886768
2023-03-25,OK,0,0,2023-12-23-193441886768
2023-04-01,OK,0,0,2023-12-23-193441886768
2023-04-08,OK,0,0,2023-12-23-193441886768
2023-04-15,OK,0,0,2023-12-23-193441886768
2023-04-22,OK,0,0,2023-12-23-193441886768
2023-04-29,OK,0,0,2023-12-23-193441886768
2023-05-06,OK,0,0,2023-12-23-193441886768
2023-05-13,OK,0,0,2023-12-23-193441886768
2023-05-20,OK,0,0,2023-12-23-193441886768
2023-05-27,OK,0,0,2023-12-23-193441886768
2023-06-03,OK,0,0,2023-12-23-193441886768
2023-06-10,OK,0,0,2023-12-23-193441886768
2023-06-17,OK,0,0,2023-12-23-193441886768
2023-06-24,OK,0,0,2023-12-23-193441886768
2023-07-01,OK,0,0,2023-12-23-193441886768
2023-07-08,OK,0,0,2023-12-23-193441886768
