week,state,percent_positive,total_antigen_detection_tests,update_dts
2022-08-27,NY,0,0,2022-12-10-193826
2022-09-03,NY,0,0,2022-12-10-193826
2022-09-10,NY,0,0,2022-12-10-193826
2022-09-17,NY,0,0,2022-12-10-193826
2022-09-24,NY,0,0,2022-12-10-193826
2022-10-01,NY,0,0,2022-12-10-193826
2022-10-08,NY,0,0,2022-12-10-193826
2022-10-15,NY,0,0,2022-12-10-193826
2022-10-22,NY,0,0,2022-12-10-193826
2022-10-29,NY,0,0,2022-12-10-193826
2022-11-05,NY,0,0,2022-12-10-193826
2022-11-12,NY,0,0,2022-12-10-193826
2022-11-19,NY,0,0,2022-12-10-193826
2022-11-26,NY,0,0,2022-12-10-193826
2022-12-03,NY,0,0,2022-12-10-193826
2020-12-12,NC,0,0,2022-12-10-193826
2020-12-19,NC,0,0,2022-12-10-193826
2020-12-26,NC,0,0,2022-12-10-193826
2021-01-02,NC,0,0,2022-12-10-193826
2021-01-09,NC,0,0,2022-12-10-193826
2021-01-16,NC,0,0,2022-12-10-193826
2021-01-23,NC,0,0,2022-12-10-193826
2021-01-30,NC,0,0,2022-12-10-193826
2021-02-06,NC,0,0,2022-12-10-193826
2021-02-13,NC,0,0,2022-12-10-193826
2021-02-20,NC,0,0,2022-12-10-193826
2021-02-27,NC,0,0,2022-12-10-193826
2021-03-06,NC,0,0,2022-12-10-193826
2021-03-13,NC,0,0,2022-12-10-193826
2021-03-20,NC,0,0,2022-12-10-193826
2021-03-27,NC,0,0,2022-12-10-193826
2021-04-03,NC,3.03,0,2022-12-10-193826
2021-04-10,NC,3.03,0,2022-12-10-193826
2021-04-17,NC,0,0,2022-12-10-193826
2021-04-24,NC,0,0,2022-12-10-193826
2021-05-01,NC,0,0,2022-12-10-193826
2021-05-08,NC,3.03,0,2022-12-10-193826
2021-05-15,NC,0,0,2022-12-10-193826
2021-05-22,NC,1.449,0,2022-12-10-193826
2021-05-29,NC,0,0,2022-12-10-193826
2021-06-05,NC,0,0,2022-12-10-193826
2021-06-12,NC,0,0,2022-12-10-193826
2021-06-19,NC,0,0,2022-12-10-193826
2021-06-26,NC,0,0,2022-12-10-193826
2021-07-03,NC,0,0,2022-12-10-193826
2021-07-10,NC,10.973,0,2022-12-10-193826
2021-07-17,NC,20.622,0,2022-12-10-193826
2021-07-24,NC,0,0,2022-12-10-193826
2021-07-31,NC,30.938,0,2022-12-10-193826
2021-08-07,NC,33.609,0,2022-12-10-193826
2021-08-14,NC,27.186,0,2022-12-10-193826
2021-08-21,NC,24.723,0,2022-12-10-193826
2021-08-28,NC,17.103,0,2022-12-10-193826
2021-09-04,NC,19.711,0,2022-12-10-193826
2021-09-11,NC,12.973,0,2022-12-10-193826
2021-09-18,NC,10.696,0,2022-12-10-193826
2021-09-25,NC,9.211,0,2022-12-10-193826
2021-10-02,NC,12.052,0,2022-12-10-193826
2021-10-09,NC,11.203,0,2022-12-10-193826
2021-10-16,NC,10.029,0,2022-12-10-193826
2021-10-23,NC,9.128,0,2022-12-10-193826
2021-10-30,NC,10.642,0,2022-12-10-193826
2021-11-06,NC,8.617,0,2022-12-10-193826
2021-11-13,NC,5.7,0,2022-12-10-193826
2021-11-20,NC,3.591,0,2022-12-10-193826
2021-11-27,NC,3.136,0,2022-12-10-193826
2021-12-04,NC,2.53,0,2022-12-10-193826
2021-12-11,NC,2.304,0,2022-12-10-193826
2021-12-18,NC,3.276,0,2022-12-10-193826
2021-12-25,NC,4.446,0,2022-12-10-193826
2022-01-01,NC,5.236,0,2022-12-10-193826
2022-01-08,NC,6.272,0,2022-12-10-193826
2022-01-15,NC,7.693,0,2022-12-10-193826
2022-01-22,NC,9.052,0,2022-12-10-193826
2022-01-29,NC,7.864,0,2022-12-10-193826
2022-02-05,NC,6.96,0,2022-12-10-193826
2022-02-12,NC,7.212,0,2022-12-10-193826
2022-02-19,NC,7.212,0,2022-12-10-193826
2022-02-26,NC,4.545,0,2022-12-10-193826
2022-03-05,NC,1.515,0,2022-12-10-193826
2022-03-12,NC,0,0,2022-12-10-193826
2022-03-19,NC,0,0,2022-12-10-193826
2022-03-26,NC,3.03,0,2022-12-10-193826
2022-04-02,NC,5.808,0,2022-12-10-193826
2022-04-09,NC,5.808,0,2022-12-10-193826
2022-04-16,NC,2.778,0,2022-12-10-193826
2022-04-23,NC,0,0,2022-12-10-193826
2022-04-30,NC,0,0,2022-12-10-193826
2022-05-07,NC,4.762,0,2022-12-10-193826
2022-05-14,NC,8.929,0,2022-12-10-193826
2022-05-21,NC,8.929,0,2022-12-10-193826
2022-05-28,NC,0,0,2022-12-10-193826
2022-06-04,NC,0,0,2022-12-10-193826
2022-06-11,NC,0,0,2022-12-10-193826
2022-06-18,NC,0,0,2022-12-10-193826
2022-06-25,NC,4.167,0,2022-12-10-193826
2022-07-02,NC,12.5,0,2022-12-10-193826
2022-07-09,NC,16.667,0,2022-12-10-193826
2022-07-16,NC,23.611,0,2022-12-10-193826
2022-07-23,NC,31.944,0,2022-12-10-193826
2022-07-30,NC,27.778,0,2022-12-10-193826
2022-08-06,NC,25,0,2022-12-10-193826
2022-08-13,NC,8.333,0,2022-12-10-193826
2022-08-20,NC,8.333,0,2022-12-10-193826
2022-08-27,NC,0,0,2022-12-10-193826
2022-09-03,NC,11.111,0,2022-12-10-193826
2022-09-10,NC,22.222,0,2022-12-10-193826
2022-09-17,NC,27.485,0,2022-12-10-193826
2022-09-24,NC,22.171,0,2022-12-10-193826
2022-10-01,NC,21.317,0,2022-12-10-193826
2022-10-08,NC,28.989,0,2022-12-10-193826
2022-10-15,NC,35.603,0,2022-12-10-193826
2022-10-22,NC,35.002,0,2022-12-10-193826
2022-10-29,NC,31.183,0,2022-12-10-193826
2022-11-05,NC,28.639,0,2022-12-10-193826
2022-11-12,NC,31.302,0,2022-12-10-193826
2022-11-19,NC,26.107,0,2022-12-10-193826
2022-11-26,NC,18.092,0,2022-12-10-193826
2022-12-03,NC,8.66,0,2022-12-10-193826
2020-12-12,ND,0,0,2022-12-10-193826
2020-12-19,ND,0,0,2022-12-10-193826
2020-12-26,ND,0,0,2022-12-10-193826
2021-01-02,ND,0,0,2022-12-10-193826
2021-01-09,ND,0,0,2022-12-10-193826
2021-01-16,ND,0,0,2022-12-10-193826
2021-01-23,ND,0,0,2022-12-10-193826
2021-01-30,ND,0,0,2022-12-10-193826
2021-02-06,ND,0,0,2022-12-10-193826
2021-02-13,ND,0,0,2022-12-10-193826
2021-02-20,ND,0,0,2022-12-10-193826
2021-02-27,ND,0,0,2022-12-10-193826
2021-03-06,ND,0,0,2022-12-10-193826
2021-03-13,ND,0,0,2022-12-10-193826
2021-03-20,ND,0,0,2022-12-10-193826
2021-03-27,ND,0,0,2022-12-10-193826
2021-04-03,ND,0,0,2022-12-10-193826
2021-04-10,ND,0,0,2022-12-10-193826
2021-04-17,ND,0,0,2022-12-10-193826
2021-04-24,ND,0,0,2022-12-10-193826
2021-05-01,ND,0,0,2022-12-10-193826
2021-05-08,ND,0,0,2022-12-10-193826
2021-05-15,ND,0,0,2022-12-10-193826
2021-05-22,ND,0,0,2022-12-10-193826
2021-05-29,ND,0,0,2022-12-10-193826
2021-06-05,ND,0,0,2022-12-10-193826
2021-06-12,ND,0,0,2022-12-10-193826
2021-06-19,ND,0,0,2022-12-10-193826
2021-06-26,ND,0,0,2022-12-10-193826
2021-07-03,ND,0,0,2022-12-10-193826
2021-07-10,ND,0,0,2022-12-10-193826
2021-07-17,ND,0,0,2022-12-10-193826
2021-07-24,ND,0,0,2022-12-10-193826
2021-07-31,ND,0,0,2022-12-10-193826
2021-08-07,ND,0,0,2022-12-10-193826
2021-08-14,ND,0,0,2022-12-10-193826
2021-08-21,ND,0,0,2022-12-10-193826
2021-08-28,ND,0,0,2022-12-10-193826
2021-09-04,ND,0,0,2022-12-10-193826
2021-09-11,ND,0,0,2022-12-10-193826
2021-09-18,ND,0,0,2022-12-10-193826
2021-09-25,ND,0,0,2022-12-10-193826
2021-10-02,ND,0,0,2022-12-10-193826
2021-10-09,ND,0,0,2022-12-10-193826
2021-10-16,ND,0,0,2022-12-10-193826
2021-10-23,ND,0,0,2022-12-10-193826
2021-10-30,ND,0,0,2022-12-10-193826
2021-11-06,ND,0,0,2022-12-10-193826
2021-11-13,ND,0,0,2022-12-10-193826
2021-11-20,ND,0,0,2022-12-10-193826
2021-11-27,ND,0,0,2022-12-10-193826
2021-12-04,ND,0,0,2022-12-10-193826
2021-12-11,ND,0,0,2022-12-10-193826
2021-12-18,ND,0,0,2022-12-10-193826
2021-12-25,ND,0,0,2022-12-10-193826
2022-01-01,ND,0,0,2022-12-10-193826
2022-01-08,ND,0,0,2022-12-10-193826
2022-01-15,ND,0,0,2022-12-10-193826
2022-01-22,ND,0,0,2022-12-10-193826
2022-01-29,ND,0,0,2022-12-10-193826
2022-02-05,ND,0,0,2022-12-10-193826
2022-02-12,ND,0,0,2022-12-10-193826
2022-02-19,ND,0,0,2022-12-10-193826
2022-02-26,ND,0,0,2022-12-10-193826
2022-03-05,ND,0,0,2022-12-10-193826
2022-03-12,ND,0,0,2022-12-10-193826
2022-03-19,ND,0,0,2022-12-10-193826
2022-03-26,ND,0,0,2022-12-10-193826
2022-04-02,ND,0,0,2022-12-10-193826
2022-04-09,ND,0,0,2022-12-10-193826
2022-04-16,ND,0,0,2022-12-10-193826
2022-04-23,ND,0,0,2022-12-10-193826
2022-04-30,ND,0,0,2022-12-10-193826
2022-05-07,ND,0,0,2022-12-10-193826
2022-05-14,ND,0,0,2022-12-10-193826
2022-05-21,ND,0,0,2022-12-10-193826
2022-05-28,ND,0,0,2022-12-10-193826
2022-06-04,ND,0,0,2022-12-10-193826
2022-06-11,ND,0,0,2022-12-10-193826
2022-06-18,ND,0,0,2022-12-10-193826
2022-06-25,ND,0,0,2022-12-10-193826
2022-07-02,ND,0,0,2022-12-10-193826
2022-07-09,ND,0,0,2022-12-10-193826
2022-07-16,ND,0,0,2022-12-10-193826
2022-07-23,ND,0,0,2022-12-10-193826
2022-07-30,ND,0,0,2022-12-10-193826
2022-08-06,ND,0,0,2022-12-10-193826
2022-08-13,ND,0,0,2022-12-10-193826
2022-08-20,ND,0,0,2022-12-10-193826
2022-08-27,ND,0,0,2022-12-10-193826
2022-09-03,ND,0,0,2022-12-10-193826
2022-09-10,ND,0,0,2022-12-10-193826
2022-09-17,ND,0,0,2022-12-10-193826
2022-09-24,ND,0,0,2022-12-10-193826
2022-10-01,ND,0,0,2022-12-10-193826
2022-10-08,ND,0,0,2022-12-10-193826
2022-10-15,ND,0,0,2022-12-10-193826
2022-10-22,ND,0,0,2022-12-10-193826
2022-10-29,ND,0,0,2022-12-10-193826
2022-11-05,ND,0,0,2022-12-10-193826
2022-11-12,ND,0,0,2022-12-10-193826
2022-11-19,ND,0,0,2022-12-10-193826
2022-11-26,ND,0,0,2022-12-10-193826
2022-12-03,ND,0,0,2022-12-10-193826
2020-12-12,OH,0,18,2022-12-10-193826
2020-12-19,OH,0,16,2022-12-10-193826
2020-12-26,OH,0,16,2022-12-10-193826
2021-01-02,OH,2.083,15,2022-12-10-193826
2021-01-09,OH,2.083,23,2022-12-10-193826
2021-01-16,OH,2.808,30.333,2022-12-10-193826
2021-01-23,OH,0.725,39.667,2022-12-10-193826
2021-01-30,OH,0.725,38.667,2022-12-10-193826
2021-02-06,OH,1.042,34,2022-12-10-193826
2021-02-13,OH,1.042,28.667,2022-12-10-193826
2021-02-20,OH,1.042,23.667,2022-12-10-193826
2021-02-27,OH,0,21.333,2022-12-10-193826
2021-03-06,OH,0,29,2022-12-10-193826
2021-03-13,OH,0,29.667,2022-12-10-193826
2021-03-20,OH,0,27,2022-12-10-193826
2021-03-27,OH,0,20.333,2022-12-10-193826
2021-04-03,OH,0,20.333,2022-12-10-193826
2021-04-10,OH,0,23,2022-12-10-193826
2021-04-17,OH,0,23.667,2022-12-10-193826
2021-04-24,OH,0,26.667,2022-12-10-193826
2021-05-01,OH,0,27,2022-12-10-193826
2021-05-08,OH,0,27.333,2022-12-10-193826
2021-05-15,OH,0,24,2022-12-10-193826
2021-05-22,OH,0,25.333,2022-12-10-193826
2021-05-29,OH,2.469,23,2022-12-10-193826
2021-06-05,OH,5.802,22.333,2022-12-10-193826
2021-06-12,OH,9.506,27.333,2022-12-10-193826
2021-06-19,OH,10.289,32,2022-12-10-193826
2021-06-26,OH,13.973,35,2022-12-10-193826
2021-07-03,OH,16.017,39.333,2022-12-10-193826
2021-07-10,OH,17.893,60.333,2022-12-10-193826
2021-07-17,OH,15.554,73,2022-12-10-193826
2021-07-24,OH,20.333,79,2022-12-10-193826
2021-07-31,OH,27.131,117,2022-12-10-193826
2021-08-07,OH,35.611,136,2022-12-10-193826
2021-08-14,OH,41.446,220,2022-12-10-193826
2021-08-21,OH,44.319,305,2022-12-10-193826
2021-08-28,OH,41.361,328,2022-12-10-193826
2021-09-04,OH,38.29,373.333,2022-12-10-193826
2021-09-11,OH,35.839,353.333,2022-12-10-193826
2021-09-18,OH,36.433,362.333,2022-12-10-193826
2021-09-25,OH,36.17,331.333,2022-12-10-193826
2021-10-02,OH,35.384,300.333,2022-12-10-193826
2021-10-09,OH,34.141,346.667,2022-12-10-193826
2021-10-16,OH,29.525,330,2022-12-10-193826
2021-10-23,OH,25.408,320.333,2022-12-10-193826
2021-10-30,OH,22.523,237.333,2022-12-10-193826
2021-11-06,OH,18.97,196.667,2022-12-10-193826
2021-11-13,OH,15.208,163,2022-12-10-193826
2021-11-20,OH,12.802,174,2022-12-10-193826
2021-11-27,OH,10.486,221.333,2022-12-10-193826
2021-12-04,OH,8.09,235.667,2022-12-10-193826
2021-12-11,OH,5.087,226.667,2022-12-10-193826
2021-12-18,OH,5.138,143,2022-12-10-193826
2021-12-25,OH,5.227,138,2022-12-10-193826
2022-01-01,OH,4.445,126,2022-12-10-193826
2022-01-08,OH,2.381,138,2022-12-10-193826
2022-01-15,OH,1.471,113,2022-12-10-193826
2022-01-22,OH,1.69,105.667,2022-12-10-193826
2022-01-29,OH,1.161,77.333,2022-12-10-193826
2022-02-05,OH,1.171,53,2022-12-10-193826
2022-02-12,OH,0.476,45,2022-12-10-193826
2022-02-19,OH,1.837,47.667,2022-12-10-193826
2022-02-26,OH,1.361,40.667,2022-12-10-193826
2022-03-05,OH,1.361,43.667,2022-12-10-193826
2022-03-12,OH,0,49.333,2022-12-10-193826
2022-03-19,OH,0.866,58.667,2022-12-10-193826
2022-03-26,OH,0.866,60,2022-12-10-193826
2022-04-02,OH,1.349,61,2022-12-10-193826
2022-04-09,OH,0.483,53.667,2022-12-10-193826
2022-04-16,OH,3.513,52.333,2022-12-10-193826
2022-04-23,OH,4.123,49.667,2022-12-10-193826
2022-04-30,OH,5.036,55.667,2022-12-10-193826
2022-05-07,OH,2.006,70.333,2022-12-10-193826
2022-05-14,OH,1.913,83.333,2022-12-10-193826
2022-05-21,OH,2.099,89.333,2022-12-10-193826
2022-05-28,OH,3.432,88.667,2022-12-10-193826
2022-06-04,OH,2.988,75.333,2022-12-10-193826
2022-06-11,OH,2.778,70,2022-12-10-193826
2022-06-18,OH,2.098,62,2022-12-10-193826
2022-06-25,OH,3.297,54.667,2022-12-10-193826
2022-07-02,OH,4.536,45.333,2022-12-10-193826
2022-07-09,OH,4.499,46.333,2022-12-10-193826
2022-07-16,OH,4.226,48.667,2022-12-10-193826
2022-07-23,OH,2.099,51,2022-12-10-193826
2022-07-30,OH,3.333,57,2022-12-10-193826
2022-08-06,OH,2.493,59.333,2022-12-10-193826
2022-08-13,OH,3.187,57.333,2022-12-10-193826
2022-08-20,OH,3.766,65.333,2022-12-10-193826
2022-08-27,OH,5.641,83.333,2022-12-10-193826
2022-09-03,OH,6.359,106.667,2022-12-10-193826
2022-09-10,OH,8.063,117.667,2022-12-10-193826
2022-09-17,OH,9.356,129,2022-12-10-193826
2022-09-24,OH,14.995,124.333,2022-12-10-193826
2022-10-01,OH,26.861,123,2022-12-10-193826
2022-10-08,OH,32.651,159.667,2022-12-10-193826
2022-10-15,OH,36.52,241,2022-12-10-193826
2022-10-22,OH,30.82,391.333,2022-12-10-193826
2022-10-29,OH,31.179,497.667,2022-12-10-193826
2022-11-05,OH,30.834,637,2022-12-10-193826
2022-11-12,OH,29.1,766.667,2022-12-10-193826
2022-11-19,OH,25.815,881.667,2022-12-10-193826
2022-11-26,OH,19.278,948.333,2022-12-10-193826
2022-12-03,OH,16.067,940,2022-12-10-193826
2020-12-12,OK,0,0,2022-12-10-193826
2020-12-19,OK,0,0,2022-12-10-193826
2020-12-26,OK,0,0,2022-12-10-193826
2021-01-02,OK,0,0,2022-12-10-193826
2021-01-09,OK,0,0,2022-12-10-193826
2021-01-16,OK,0,0,2022-12-10-193826
2021-01-23,OK,0,0,2022-12-10-193826
2021-01-30,OK,0,0,2022-12-10-193826
2021-02-06,OK,0,0,2022-12-10-193826
2021-02-13,OK,0,0,2022-12-10-193826
2021-02-20,OK,0,0,2022-12-10-193826
2021-02-27,OK,0,0,2022-12-10-193826
2021-03-06,OK,0,0,2022-12-10-193826
2021-03-13,OK,0,0,2022-12-10-193826
2021-03-20,OK,0,0,2022-12-10-193826
2021-03-27,OK,0,0,2022-12-10-193826
2021-04-03,OK,0,0,2022-12-10-193826
2021-04-10,OK,0,0,2022-12-10-193826
2021-04-17,OK,0,0,2022-12-10-193826
2021-04-24,OK,0,0,2022-12-10-193826
2021-05-01,OK,0,0,2022-12-10-193826
2021-05-08,OK,0,0,2022-12-10-193826
2021-05-15,OK,0,0,2022-12-10-193826
2021-05-22,OK,0,0,2022-12-10-193826
2021-05-29,OK,0,0,2022-12-10-193826
2021-06-05,OK,0,0,2022-12-10-193826
2021-06-12,OK,0,0,2022-12-10-193826
2021-06-19,OK,0,0,2022-12-10-193826
2021-06-26,OK,0,0,2022-12-10-193826
2021-07-03,OK,0,0,2022-12-10-193826
2021-07-10,OK,0,0,2022-12-10-193826
2021-07-17,OK,0,0,2022-12-10-193826
2021-07-24,OK,0,0,2022-12-10-193826
2021-07-31,OK,0,0,2022-12-10-193826
2021-08-07,OK,0,0,2022-12-10-193826
2021-08-14,OK,0,0,2022-12-10-193826
2021-08-21,OK,0,0,2022-12-10-193826
2021-08-28,OK,0,0,2022-12-10-193826
2021-09-04,OK,0,0,2022-12-10-193826
2021-09-11,OK,0,0,2022-12-10-193826
2021-09-18,OK,0,0,2022-12-10-193826
2021-09-25,OK,0,0,2022-12-10-193826
2021-10-02,OK,0,0,2022-12-10-193826
2021-10-09,OK,0,0,2022-12-10-193826
2021-10-16,OK,0,0,2022-12-10-193826
2021-10-23,OK,0,0,2022-12-10-193826
2021-10-30,OK,0,0,2022-12-10-193826
2021-11-06,OK,0,0,2022-12-10-193826
2021-11-13,OK,0,0,2022-12-10-193826
2021-11-20,OK,0,0,2022-12-10-193826
2021-11-27,OK,0,0,2022-12-10-193826
2021-12-04,OK,0,0,2022-12-10-193826
2021-12-11,OK,0,0,2022-12-10-193826
2021-12-18,OK,0,0,2022-12-10-193826
2021-12-25,OK,0,0,2022-12-10-193826
2022-01-01,OK,0,0,2022-12-10-193826
2022-01-08,OK,0,0,2022-12-10-193826
2022-01-15,OK,0,0,2022-12-10-193826
2022-01-22,OK,0,0,2022-12-10-193826
2022-01-29,OK,0,0,2022-12-10-193826
2022-02-05,OK,0,0,2022-12-10-193826
2022-02-12,OK,0,0,2022-12-10-193826
2022-02-19,OK,0,0,2022-12-10-193826
2022-02-26,OK,0,0,2022-12-10-193826
2022-03-05,OK,0,0,2022-12-10-193826
2022-03-12,OK,0,0,2022-12-10-193826
2022-03-19,OK,0,0,2022-12-10-193826
2022-03-26,OK,0,0,2022-12-10-193826
2022-04-02,OK,0,0,2022-12-10-193826
2022-04-09,OK,0,0,2022-12-10-193826
2022-04-16,OK,0,0,2022-12-10-193826
2022-04-23,OK,0,0,2022-12-10-193826
2022-04-30,OK,0,0,2022-12-10-193826
2022-05-07,OK,0,0,2022-12-10-193826
2022-05-14,OK,0,0,2022-12-10-193826
2022-05-21,OK,0,0,2022-12-10-193826
2022-05-28,OK,0,0,2022-12-10-193826
2022-06-04,OK,0,0,2022-12-10-193826
2022-06-11,OK,0,0,2022-12-10-193826
2022-06-18,OK,0,0,2022-12-10-193826
2022-06-25,OK,0,0,2022-12-10-193826
2022-07-02,OK,0,0,2022-12-10-193826
2022-07-09,OK,0,0,2022-12-10-193826
2022-07-16,OK,0,0,2022-12-10-193826
2022-07-23,OK,0,0,2022-12-10-193826
2022-07-30,OK,0,0,2022-12-10-193826
2022-08-06,OK,0,0,2022-12-10-193826
2022-08-13,OK,0,0,2022-12-10-193826
2022-08-20,OK,0,0,2022-12-10-193826
2022-08-27,OK,0,0,2022-12-10-193826
2022-09-03,OK,0,0,2022-12-10-193826
2022-09-10,OK,0,0,2022-12-10-193826
2022-09-17,OK,0,0,2022-12-10-193826
2022-09-24,OK,0,0,2022-12-10-193826
2022-10-01,OK,0,0,2022-12-10-193826
2022-10-08,OK,0,0,2022-12-10-193826
2022-10-15,OK,0,0,2022-12-10-193826
2022-10-22,OK,0,0,2022-12-10-193826
2022-10-29,OK,0,0,2022-12-10-193826
2022-11-05,OK,0,0,2022-12-10-193826
2022-11-12,OK,0,0,2022-12-10-193826
2022-11-19,OK,0,0,2022-12-10-193826
2022-11-26,OK,0,0,2022-12-10-193826
2022-12-03,OK,0,0,2022-12-10-193826
2020-12-12,OR,1.852,22.667,2022-12-10-193826
2020-12-19,OR,1.852,23,2022-12-10-193826
2020-12-26,OR,0,26.667,2022-12-10-193826
2021-01-02,OR,0,24,2022-12-10-193826
2021-01-09,OR,0,20.667,2022-12-10-193826
2021-01-16,OR,0,13.667,2022-12-10-193826
2021-01-23,OR,0,9,2022-12-10-193826
2021-01-30,OR,0,8.333,2022-12-10-193826
2021-02-06,OR,0,9,2022-12-10-193826
2021-02-13,OR,0,10,2022-12-10-193826
2021-02-20,OR,0,8.667,2022-12-10-193826
2021-02-27,OR,0,7,2022-12-10-193826
2021-03-06,OR,0,6.667,2022-12-10-193826
2021-03-13,OR,0,7,2022-12-10-193826
2021-03-20,OR,0,6,2022-12-10-193826
2021-03-27,OR,0,4.333,2022-12-10-193826
2021-04-03,OR,0,3,2022-12-10-193826
2021-04-10,OR,0,4,2022-12-10-193826
2021-04-17,OR,0,4,2022-12-10-193826
2021-04-24,OR,6.667,4.667,2022-12-10-193826
2021-05-01,OR,6.667,5.333,2022-12-10-193826
2021-05-08,OR,6.667,5.333,2022-12-10-193826
2021-05-15,OR,0,5,2022-12-10-193826
2021-05-22,OR,0,4,2022-12-10-193826
2021-05-29,OR,0,3.333,2022-12-10-193826
2021-06-05,OR,0,4.333,2022-12-10-193826
2021-06-12,OR,0,5.667,2022-12-10-193826
2021-06-19,OR,0,7.333,2022-12-10-193826
2021-06-26,OR,0,6.333,2022-12-10-193826
2021-07-03,OR,11.111,5.667,2022-12-10-193826
2021-07-10,OR,11.494,32.333,2022-12-10-193826
2021-07-17,OR,11.809,66.333,2022-12-10-193826
2021-07-24,OR,1.021,98.667,2022-12-10-193826
2021-07-31,OR,1.373,115,2022-12-10-193826
2021-08-07,OR,1.859,121.333,2022-12-10-193826
2021-08-14,OR,2.817,95.667,2022-12-10-193826
2021-08-21,OR,8.749,57,2022-12-10-193826
2021-08-28,OR,10.847,23,2022-12-10-193826
2021-09-04,OR,11.946,19,2022-12-10-193826
2021-09-11,OR,11.53,17.667,2022-12-10-193826
2021-09-18,OR,9.78,19.667,2022-12-10-193826
2021-09-25,OR,12.955,23,2022-12-10-193826
2021-10-02,OR,11.833,22,2022-12-10-193826
2021-10-09,OR,19.379,20,2022-12-10-193826
2021-10-16,OR,16.527,24.333,2022-12-10-193826
2021-10-23,OR,15.843,30,2022-12-10-193826
2021-10-30,OR,8.566,38,2022-12-10-193826
2021-11-06,OR,8.278,48.667,2022-12-10-193826
2021-11-13,OR,8.884,60.667,2022-12-10-193826
2021-11-20,OR,12.505,73.667,2022-12-10-193826
2021-11-27,OR,17.877,86.333,2022-12-10-193826
2021-12-04,OR,19.617,100.333,2022-12-10-193826
2021-12-11,OR,18.998,132,2022-12-10-193826
2021-12-18,OR,15.665,168.667,2022-12-10-193826
2021-12-25,OR,12.684,156,2022-12-10-193826
2022-01-01,OR,10.026,171.333,2022-12-10-193826
2022-01-08,OR,5.886,169.667,2022-12-10-193826
2022-01-15,OR,6.424,154,2022-12-10-193826
2022-01-22,OR,5.244,135.667,2022-12-10-193826
2022-01-29,OR,8.377,74.667,2022-12-10-193826
2022-02-05,OR,5.032,155.667,2022-12-10-193826
2022-02-12,OR,8.154,104.333,2022-12-10-193826
2022-02-19,OR,6.326,177,2022-12-10-193826
2022-02-26,OR,6.622,139.667,2022-12-10-193826
2022-03-05,OR,5.099,169.333,2022-12-10-193826
2022-03-12,OR,5.03,101.333,2022-12-10-193826
2022-03-19,OR,5.517,87.333,2022-12-10-193826
2022-03-26,OR,3.623,90.333,2022-12-10-193826
2022-04-02,OR,3.712,96.333,2022-12-10-193826
2022-04-09,OR,2.598,108.667,2022-12-10-193826
2022-04-16,OR,2.982,119.667,2022-12-10-193826
2022-04-23,OR,1.342,125.333,2022-12-10-193826
2022-04-30,OR,1.42,105.333,2022-12-10-193826
2022-05-07,OR,2.663,125.333,2022-12-10-193826
2022-05-14,OR,3.158,166.667,2022-12-10-193826
2022-05-21,OR,3.858,190.667,2022-12-10-193826
2022-05-28,OR,3.699,171.667,2022-12-10-193826
2022-06-04,OR,4.075,155.333,2022-12-10-193826
2022-06-11,OR,3.168,142.667,2022-12-10-193826
2022-06-18,OR,1.876,140,2022-12-10-193826
2022-06-25,OR,1.005,93.333,2022-12-10-193826
2022-07-02,OR,0.463,80.333,2022-12-10-193826
2022-07-09,OR,0,43.667,2022-12-10-193826
2022-07-16,OR,0,44.333,2022-12-10-193826
2022-07-23,OR,0,16.667,2022-12-10-193826
2022-07-30,OR,1.961,11,2022-12-10-193826
2022-08-06,OR,1.961,10.667,2022-12-10-193826
2022-08-13,OR,1.961,11,2022-12-10-193826
2022-08-20,OR,0,10.333,2022-12-10-193826
2022-08-27,OR,0,8.667,2022-12-10-193826
2022-09-03,OR,0,12,2022-12-10-193826
2022-09-10,OR,0,78.333,2022-12-10-193826
2022-09-17,OR,0,81.667,2022-12-10-193826
2022-09-24,OR,1.613,119,2022-12-10-193826
2022-10-01,OR,2.724,97.667,2022-12-10-193826
2022-10-08,OR,3.966,145,2022-12-10-193826
2022-10-15,OR,6.252,160.667,2022-12-10-193826
2022-10-22,OR,10.791,130.333,2022-12-10-193826
2022-10-29,OR,16.535,153,2022-12-10-193826
2022-11-05,OR,22.016,239.333,2022-12-10-193826
2022-11-12,OR,24.95,408.667,2022-12-10-193826
2022-11-19,OR,25.304,517,2022-12-10-193826
2022-11-26,OR,24.982,404.333,2022-12-10-193826
2022-12-03,OR,24.598,323,2022-12-10-193826
2020-12-12,PA,0,232.667,2022-12-10-193826
2020-12-19,PA,0,211,2022-12-10-193826
2020-12-26,PA,0,197.667,2022-12-10-193826
2021-01-02,PA,0,179,2022-12-10-193826
2021-01-09,PA,0,166,2022-12-10-193826
2021-01-16,PA,0,141,2022-12-10-193826
2021-01-23,PA,0,118,2022-12-10-193826
2021-01-30,PA,0,91,2022-12-10-193826
2021-02-06,PA,0,83,2022-12-10-193826
2021-02-13,PA,0,76.333,2022-12-10-193826
2021-02-20,PA,0,50,2022-12-10-193826
2021-02-27,PA,0,22.333,2022-12-10-193826
2021-03-06,PA,0,0.667,2022-12-10-193826
2021-03-13,PA,0,0.667,2022-12-10-193826
2021-03-20,PA,0,1.333,2022-12-10-193826
2021-03-27,PA,0,1.333,2022-12-10-193826
