week,state,percent_positive,total_pcr_tests,update_dts
2023-11-04,RI,0,0,2024-04-06-193455928352
2023-11-11,RI,0,0,2024-04-06-193455928352
2023-11-18,RI,0,0,2024-04-06-193455928352
2023-11-25,RI,0,0,2024-04-06-193455928352
2023-12-02,RI,0,0,2024-04-06-193455928352
2023-12-09,RI,0,0,2024-04-06-193455928352
2023-12-16,RI,0,0,2024-04-06-193455928352
2023-12-23,RI,0,0,2024-04-06-193455928352
2023-12-30,RI,0,0,2024-04-06-193455928352
2024-01-06,RI,0,0,2024-04-06-193455928352
2024-01-13,RI,0,0,2024-04-06-193455928352
2024-01-20,RI,0,0,2024-04-06-193455928352
2024-01-27,RI,0,0,2024-04-06-193455928352
2024-02-03,RI,0,0,2024-04-06-193455928352
2024-02-10,RI,0,0,2024-04-06-193455928352
2024-02-17,RI,0,0,2024-04-06-193455928352
2024-02-24,RI,0,0,2024-04-06-193455928352
2024-03-02,RI,0,0,2024-04-06-193455928352
2024-03-09,RI,0,0,2024-04-06-193455928352
2024-03-16,RI,0,0,2024-04-06-193455928352
2024-03-23,RI,0,0,2024-04-06-193455928352
2024-03-30,RI,0,0,2024-04-06-193455928352
2022-04-09,SC,0.16,631.333,2024-04-06-193455928352
2022-04-16,SC,0.205,655,2024-04-06-193455928352
2022-04-23,SC,0.187,700.667,2024-04-06-193455928352
2022-04-30,SC,0.346,759.667,2024-04-06-193455928352
2022-05-07,SC,0.357,836.667,2024-04-06-193455928352
2022-05-14,SC,0.382,878,2024-04-06-193455928352
2022-05-21,SC,0.658,904.333,2024-04-06-193455928352
2022-05-28,SC,1.157,918.667,2024-04-06-193455928352
2022-06-04,SC,1.842,908.667,2024-04-06-193455928352
2022-06-11,SC,2.293,890.333,2024-04-06-193455928352
2022-06-18,SC,2.65,845.667,2024-04-06-193455928352
2022-06-25,SC,3.017,820,2024-04-06-193455928352
2022-07-02,SC,3.268,834.333,2024-04-06-193455928352
2022-07-09,SC,3.387,907.667,2024-04-06-193455928352
2022-07-16,SC,3.717,975,2024-04-06-193455928352
2022-07-23,SC,4.029,1009.333,2024-04-06-193455928352
2022-07-30,SC,4.689,965,2024-04-06-193455928352
2022-08-06,SC,4.913,940.667,2024-04-06-193455928352
2022-08-13,SC,5.461,903.667,2024-04-06-193455928352
2022-08-20,SC,5.579,950.667,2024-04-06-193455928352
2022-08-27,SC,6.033,988,2024-04-06-193455928352
2022-09-03,SC,7.5,1018,2024-04-06-193455928352
2022-09-10,SC,9.753,1034.667,2024-04-06-193455928352
2022-09-17,SC,12.544,1040.333,2024-04-06-193455928352
2022-09-24,SC,15.336,1024.333,2024-04-06-193455928352
2022-10-01,SC,17.104,996.667,2024-04-06-193455928352
2022-10-08,SC,16.844,995,2024-04-06-193455928352
2022-10-15,SC,13.817,1090,2024-04-06-193455928352
2022-10-22,SC,9.972,1381.667,2024-04-06-193455928352
2022-10-29,SC,6.566,1734.333,2024-04-06-193455928352
2022-11-05,SC,4.471,1921.667,2024-04-06-193455928352
2022-11-12,SC,3.57,1827.333,2024-04-06-193455928352
2022-11-19,SC,2.921,1605.333,2024-04-06-193455928352
2022-11-26,SC,2.258,1550,2024-04-06-193455928352
2022-12-03,SC,2.185,1544,2024-04-06-193455928352
2022-12-10,SC,2.186,1543.333,2024-04-06-193455928352
2022-12-17,SC,2.162,1473.667,2024-04-06-193455928352
2022-12-24,SC,1.41,1478.333,2024-04-06-193455928352
2022-12-31,SC,0.949,1479.333,2024-04-06-193455928352
2023-01-07,SC,0.823,1422.667,2024-04-06-193455928352
2023-01-14,SC,0.817,1290.667,2024-04-06-193455928352
2023-01-21,SC,0.995,1206.333,2024-04-06-193455928352
2023-01-28,SC,1.038,1188,2024-04-06-193455928352
2023-02-04,SC,0.9,1179,2024-04-06-193455928352
2023-02-11,SC,0.691,1143.333,2024-04-06-193455928352
2023-02-18,SC,0.599,1114.333,2024-04-06-193455928352
2023-02-25,SC,0.528,1055,2024-04-06-193455928352
2023-03-04,SC,0.515,1008,2024-04-06-193455928352
2023-03-11,SC,0.315,949.333,2024-04-06-193455928352
2023-03-18,SC,0.316,947.333,2024-04-06-193455928352
2023-03-25,SC,0.216,905.667,2024-04-06-193455928352
2023-04-01,SC,0.144,878,2024-04-06-193455928352
2023-04-08,SC,0.085,806.333,2024-04-06-193455928352
2023-04-15,SC,0.133,781.667,2024-04-06-193455928352
2023-04-22,SC,0.133,750.333,2024-04-06-193455928352
2023-04-29,SC,0.089,751,2024-04-06-193455928352
2023-05-06,SC,0.044,751.333,2024-04-06-193455928352
2023-05-13,SC,0.044,736,2024-04-06-193455928352
2023-05-20,SC,0.286,714.667,2024-04-06-193455928352
2023-05-27,SC,0.287,709.333,2024-04-06-193455928352
2023-06-03,SC,0.38,714.333,2024-04-06-193455928352
2023-06-10,SC,0.138,694.333,2024-04-06-193455928352
2023-06-17,SC,0.199,658.333,2024-04-06-193455928352
2023-06-24,SC,0.219,615.333,2024-04-06-193455928352
2023-07-01,SC,0.219,574.333,2024-04-06-193455928352
2023-07-08,SC,0.113,539,2024-04-06-193455928352
2023-07-15,SC,0.059,531.667,2024-04-06-193455928352
2023-07-22,SC,0.11,578.667,2024-04-06-193455928352
2023-07-29,SC,0.219,608.333,2024-04-06-193455928352
2023-08-05,SC,0.564,639.333,2024-04-06-193455928352
2023-08-12,SC,0.686,680.667,2024-04-06-193455928352
2023-08-19,SC,0.651,774,2024-04-06-193455928352
2023-08-26,SC,0.559,875,2024-04-06-193455928352
2023-09-02,SC,0.591,943,2024-04-06-193455928352
2023-09-09,SC,1.025,930.333,2024-04-06-193455928352
2023-09-16,SC,1.637,910,2024-04-06-193455928352
2023-09-23,SC,2.874,885.333,2024-04-06-193455928352
2023-09-30,SC,4.346,910,2024-04-06-193455928352
2023-10-07,SC,5.742,920.333,2024-04-06-193455928352
2023-10-14,SC,7.262,946.333,2024-04-06-193455928352
2023-10-21,SC,8.668,975.667,2024-04-06-193455928352
2023-10-28,SC,10.55,1024,2024-04-06-193455928352
2023-11-04,SC,11.754,1116.333,2024-04-06-193455928352
2023-11-11,SC,12.587,1199.667,2024-04-06-193455928352
2023-11-18,SC,12.338,1253.333,2024-04-06-193455928352
2023-11-25,SC,11.044,1291,2024-04-06-193455928352
2023-12-02,SC,9.072,1369,2024-04-06-193455928352
2023-12-09,SC,7.323,1541,2024-04-06-193455928352
2023-12-16,SC,5.604,1729.667,2024-04-06-193455928352
2023-12-23,SC,4.636,1907.333,2024-04-06-193455928352
2023-12-30,SC,3.515,1908,2024-04-06-193455928352
2024-01-06,SC,3.487,1726.667,2024-04-06-193455928352
2024-01-13,SC,3.091,1464.667,2024-04-06-193455928352
2024-01-20,SC,2.511,1366.667,2024-04-06-193455928352
2024-01-27,SC,2.066,1359.333,2024-04-06-193455928352
2024-02-03,SC,1.705,1412,2024-04-06-193455928352
2024-02-10,SC,1.628,1369.667,2024-04-06-193455928352
2024-02-17,SC,1.389,1365.333,2024-04-06-193455928352
2024-02-24,SC,1.32,1338.667,2024-04-06-193455928352
2024-03-02,SC,1.004,1305,2024-04-06-193455928352
2024-03-09,SC,1.096,1227,2024-04-06-193455928352
2024-03-16,SC,0.965,1165,2024-04-06-193455928352
2024-03-23,SC,1.134,1114.667,2024-04-06-193455928352
2024-03-30,SC,0.898,1111,2024-04-06-193455928352
2022-04-09,SD,0.383,83.333,2024-04-06-193455928352
2022-04-16,SD,0.383,80.667,2024-04-06-193455928352
2022-04-23,SD,0.64,100.667,2024-04-06-193455928352
2022-04-30,SD,0.256,114.667,2024-04-06-193455928352
2022-05-07,SD,0.256,132.333,2024-04-06-193455928352
2022-05-14,SD,0,126,2024-04-06-193455928352
2022-05-21,SD,1,116.333,2024-04-06-193455928352
2022-05-28,SD,1,103.333,2024-04-06-193455928352
2022-06-04,SD,1.271,107.333,2024-04-06-193455928352
2022-06-11,SD,0.551,113.667,2024-04-06-193455928352
2022-06-18,SD,0.551,115,2024-04-06-193455928352
2022-06-25,SD,1.311,106.333,2024-04-06-193455928352
2022-07-02,SD,1.924,104,2024-04-06-193455928352
2022-07-09,SD,2.687,113.333,2024-04-06-193455928352
2022-07-16,SD,2.068,108,2024-04-06-193455928352
2022-07-23,SD,1.175,91,2024-04-06-193455928352
2022-07-30,SD,1.378,70.333,2024-04-06-193455928352
2022-08-06,SD,2.481,58,2024-04-06-193455928352
2022-08-13,SD,5.17,58.333,2024-04-06-193455928352
2022-08-20,SD,4.844,52.667,2024-04-06-193455928352
2022-08-27,SD,4.844,60,2024-04-06-193455928352
2022-09-03,SD,4.117,62,2024-04-06-193455928352
2022-09-10,SD,5.466,67,2024-04-06-193455928352
2022-09-17,SD,6.115,70.667,2024-04-06-193455928352
2022-09-24,SD,5.317,76.667,2024-04-06-193455928352
2022-10-01,SD,4.593,80.667,2024-04-06-193455928352
2022-10-08,SD,5.984,80,2024-04-06-193455928352
2022-10-15,SD,9.155,84.667,2024-04-06-193455928352
2022-10-22,SD,11.26,88,2024-04-06-193455928352
2022-10-29,SD,15.112,96,2024-04-06-193455928352
2022-11-05,SD,16.547,97.333,2024-04-06-193455928352
2022-11-12,SD,17.432,99,2024-04-06-193455928352
2022-11-19,SD,16.554,98.333,2024-04-06-193455928352
2022-11-26,SD,16.227,96.333,2024-04-06-193455928352
2022-12-03,SD,15.84,102.333,2024-04-06-193455928352
2022-12-10,SD,12.21,100.667,2024-04-06-193455928352
2022-12-17,SD,9.879,93,2024-04-06-193455928352
2022-12-24,SD,10.283,81.667,2024-04-06-193455928352
2022-12-31,SD,10.988,63.333,2024-04-06-193455928352
2023-01-07,SD,12.11,59.333,2024-04-06-193455928352
2023-01-14,SD,9.759,50.667,2024-04-06-193455928352
2023-01-21,SD,8.537,61.667,2024-04-06-193455928352
2023-01-28,SD,5.655,65.333,2024-04-06-193455928352
2023-02-04,SD,4.727,70.333,2024-04-06-193455928352
2023-02-11,SD,3.388,68.333,2024-04-06-193455928352
2023-02-18,SD,2.037,63,2024-04-06-193455928352
2023-02-25,SD,1.511,64.333,2024-04-06-193455928352
2023-03-04,SD,0.967,65.333,2024-04-06-193455928352
2023-03-11,SD,1.532,65.667,2024-04-06-193455928352
2023-03-18,SD,1.94,67.333,2024-04-06-193455928352
2023-03-25,SD,1.955,66.667,2024-04-06-193455928352
2023-04-01,SD,1.817,73,2024-04-06-193455928352
2023-04-08,SD,0.94,75.667,2024-04-06-193455928352
2023-04-15,SD,0.427,82.333,2024-04-06-193455928352
2023-04-22,SD,0.833,83,2024-04-06-193455928352
2023-04-29,SD,0.833,84.333,2024-04-06-193455928352
2023-05-06,SD,0.833,82,2024-04-06-193455928352
2023-05-13,SD,0,83,2024-04-06-193455928352
2023-05-20,SD,0,80,2024-04-06-193455928352
2023-05-27,SD,0,72,2024-04-06-193455928352
2023-06-03,SD,0,61,2024-04-06-193455928352
2023-06-10,SD,0,58,2024-04-06-193455928352
2023-06-17,SD,0,59.333,2024-04-06-193455928352
2023-06-24,SD,0,64,2024-04-06-193455928352
2023-07-01,SD,0,60.667,2024-04-06-193455928352
2023-07-08,SD,0,64,2024-04-06-193455928352
2023-07-15,SD,0.595,61.333,2024-04-06-193455928352
2023-07-22,SD,0.595,59.667,2024-04-06-193455928352
2023-07-29,SD,0.595,54,2024-04-06-193455928352
2023-08-05,SD,0,52.333,2024-04-06-193455928352
2023-08-12,SD,0,55.667,2024-04-06-193455928352
2023-08-19,SD,0,62,2024-04-06-193455928352
2023-08-26,SD,0,68.667,2024-04-06-193455928352
2023-09-02,SD,0,71,2024-04-06-193455928352
2023-09-09,SD,0,68,2024-04-06-193455928352
2023-09-16,SD,0,71.667,2024-04-06-193455928352
2023-09-23,SD,0.383,76.667,2024-04-06-193455928352
2023-09-30,SD,0.383,76.333,2024-04-06-193455928352
2023-10-07,SD,0.73,81,2024-04-06-193455928352
2023-10-14,SD,0.347,73,2024-04-06-193455928352
2023-10-21,SD,0.347,83.667,2024-04-06-193455928352
2023-10-28,SD,0.775,80.333,2024-04-06-193455928352
2023-11-04,SD,1.099,93.667,2024-04-06-193455928352
2023-11-11,SD,1.099,92.333,2024-04-06-193455928352
2023-11-18,SD,0.702,93,2024-04-06-193455928352
2023-11-25,SD,1.039,92.333,2024-04-06-193455928352
2023-12-02,SD,2.273,99,2024-04-06-193455928352
2023-12-09,SD,2.644,99.333,2024-04-06-193455928352
2023-12-16,SD,2.716,96,2024-04-06-193455928352
2023-12-23,SD,3.397,89,2024-04-06-193455928352
2023-12-30,SD,6.143,100.667,2024-04-06-193455928352
2024-01-06,SD,8.077,95.333,2024-04-06-193455928352
2024-01-13,SD,7.57,90,2024-04-06-193455928352
2024-01-20,SD,5.608,77.667,2024-04-06-193455928352
2024-01-27,SD,6.154,80.333,2024-04-06-193455928352
2024-02-03,SD,7.626,83.667,2024-04-06-193455928352
2024-02-10,SD,7.313,82,2024-04-06-193455928352
2024-02-17,SD,6.845,82.667,2024-04-06-193455928352
2024-02-24,SD,7.886,84,2024-04-06-193455928352
2024-03-02,SD,9.637,90.333,2024-04-06-193455928352
2024-03-09,SD,8.097,89.667,2024-04-06-193455928352
2024-03-16,SD,6.027,97.333,2024-04-06-193455928352
2024-03-23,SD,4.723,90.333,2024-04-06-193455928352
2024-03-30,SD,5.278,94,2024-04-06-193455928352
2022-04-09,TN,5.556,9.333,2024-04-06-193455928352
2022-04-16,TN,5.556,8.667,2024-04-06-193455928352
2022-04-23,TN,5.556,7.667,2024-04-06-193455928352
2022-04-30,TN,0,6.333,2024-04-06-193455928352
2022-05-07,TN,0,8.333,2024-04-06-193455928352
2022-05-14,TN,0,6.667,2024-04-06-193455928352
2022-05-21,TN,0,6.333,2024-04-06-193455928352
2022-05-28,TN,0,5,2024-04-06-193455928352
2022-06-04,TN,6.061,8,2024-04-06-193455928352
2022-06-11,TN,10.227,8.333,2024-04-06-193455928352
2022-06-18,TN,15.783,8.333,2024-04-06-193455928352
2022-06-25,TN,0,4.667,2024-04-06-193455928352
2022-07-02,TN,0,4.333,2024-04-06-193455928352
2022-07-09,TN,0,3,2024-04-06-193455928352
2022-07-16,TN,0,4,2024-04-06-193455928352
2022-07-23,TN,11.111,2.667,2024-04-06-193455928352
2022-07-30,TN,11.111,2.333,2024-04-06-193455928352
2022-08-06,TN,11.111,2.333,2024-04-06-193455928352
2022-08-13,TN,4.762,6,2024-04-06-193455928352
2022-08-20,TN,4.762,9.667,2024-04-06-193455928352
2022-08-27,TN,4.762,11.333,2024-04-06-193455928352
2022-09-03,TN,20,8.333,2024-04-06-193455928352
2022-09-10,TN,20,5.667,2024-04-06-193455928352
2022-09-17,TN,23.333,6.333,2024-04-06-193455928352
2022-09-24,TN,12.222,9.667,2024-04-06-193455928352
2022-10-01,TN,21.111,13.333,2024-04-06-193455928352
2022-10-08,TN,27.923,17.667,2024-04-06-193455928352
2022-10-15,TN,24.297,19,2024-04-06-193455928352
2022-10-22,TN,24.932,21,2024-04-06-193455928352
2022-10-29,TN,17.817,20.667,2024-04-06-193455928352
2022-11-05,TN,12.554,21,2024-04-06-193455928352
2022-11-12,TN,6.205,21,2024-04-06-193455928352
2022-11-19,TN,10.012,26.667,2024-04-06-193455928352
2022-11-26,TN,12.953,31.333,2024-04-06-193455928352
2022-12-03,TN,12.248,33.333,2024-04-06-193455928352
2022-12-10,TN,9.114,23.333,2024-04-06-193455928352
2022-12-17,TN,6.173,20,2024-04-06-193455928352
2022-12-24,TN,5.854,21.333,2024-04-06-193455928352
2022-12-31,TN,6.595,23.333,2024-04-06-193455928352
2023-01-07,TN,6.595,18,2024-04-06-193455928352
2023-01-14,TN,8.148,10.667,2024-04-06-193455928352
2023-01-21,TN,3.704,8.333,2024-04-06-193455928352
2023-01-28,TN,8.832,10,2024-04-06-193455928352
2023-02-04,TN,5.128,11,2024-04-06-193455928352
2023-02-11,TN,8.462,11.667,2024-04-06-193455928352
2023-02-18,TN,3.333,12,2024-04-06-193455928352
2023-02-25,TN,5.417,13.333,2024-04-06-193455928352
2023-03-04,TN,2.083,14,2024-04-06-193455928352
2023-03-11,TN,2.083,12,2024-04-06-193455928352
2023-03-18,TN,0,10.333,2024-04-06-193455928352
2023-03-25,TN,0,9.333,2024-04-06-193455928352
2023-04-01,TN,0,8.667,2024-04-06-193455928352
2023-04-08,TN,0,8,2024-04-06-193455928352
2023-04-15,TN,0,6.333,2024-04-06-193455928352
2023-04-22,TN,0,6.333,2024-04-06-193455928352
2023-04-29,TN,0,6.667,2024-04-06-193455928352
2023-05-06,TN,0,7.667,2024-04-06-193455928352
2023-05-13,TN,0,6,2024-04-06-193455928352
2023-05-20,TN,0,6.333,2024-04-06-193455928352
2023-05-27,TN,0,6,2024-04-06-193455928352
2023-06-03,TN,0,5.667,2024-04-06-193455928352
2023-06-10,TN,0,2.333,2024-04-06-193455928352
2023-06-17,TN,0,0.333,2024-04-06-193455928352
2023-06-24,TN,0,1,2024-04-06-193455928352
2023-07-01,TN,0,2,2024-04-06-193455928352
2023-07-08,TN,0,4,2024-04-06-193455928352
2023-07-15,TN,0,4.333,2024-04-06-193455928352
2023-07-22,TN,0,3.667,2024-04-06-193455928352
2023-07-29,TN,0,3,2024-04-06-193455928352
2023-08-05,TN,0,3.333,2024-04-06-193455928352
2023-08-12,TN,0,4.333,2024-04-06-193455928352
2023-08-19,TN,0,5.667,2024-04-06-193455928352
2023-08-26,TN,0,7.667,2024-04-06-193455928352
2023-09-02,TN,3.333,9.333,2024-04-06-193455928352
2023-09-09,TN,3.333,9.333,2024-04-06-193455928352
2023-09-16,TN,6.667,9.333,2024-04-06-193455928352
2023-09-23,TN,9.394,9.667,2024-04-06-193455928352
2023-09-30,TN,10.629,16,2024-04-06-193455928352
2023-10-07,TN,13.601,25,2024-04-06-193455928352
2023-10-14,TN,14.208,31.333,2024-04-06-193455928352
2023-10-21,TN,18.687,34,2024-04-06-193455928352
2023-10-28,TN,18.833,32,2024-04-06-193455928352
2023-11-04,TN,21.586,37.333,2024-04-06-193455928352
2023-11-11,TN,23.061,42.667,2024-04-06-193455928352
2023-11-18,TN,22.165,44.333,2024-04-06-193455928352
2023-11-25,TN,16.368,44.333,2024-04-06-193455928352
2023-12-02,TN,13.421,45.667,2024-04-06-193455928352
2023-12-09,TN,9.532,53.667,2024-04-06-193455928352
2023-12-16,TN,7.761,50.333,2024-04-06-193455928352
2023-12-23,TN,4.927,55.667,2024-04-06-193455928352
2023-12-30,TN,4.495,53.667,2024-04-06-193455928352
2024-01-06,TN,5.024,55.667,2024-04-06-193455928352
2024-01-13,TN,3.616,39.667,2024-04-06-193455928352
2024-01-20,TN,5.28,29.333,2024-04-06-193455928352
2024-01-27,TN,2.899,24,2024-04-06-193455928352
2024-02-03,TN,2.899,25.333,2024-04-06-193455928352
2024-02-10,TN,0,26,2024-04-06-193455928352
2024-02-17,TN,1.333,25.667,2024-04-06-193455928352
2024-02-24,TN,1.333,25.333,2024-04-06-193455928352
2024-03-02,TN,1.333,26.667,2024-04-06-193455928352
2024-03-09,TN,0,24,2024-04-06-193455928352
2024-03-16,TN,0,19,2024-04-06-193455928352
2024-03-23,TN,0,14.333,2024-04-06-193455928352
2024-03-30,TN,0,13,2024-04-06-193455928352
2022-04-09,TX,2.024,3339.667,2024-04-06-193455928352
2022-04-16,TX,2.401,3274,2024-04-06-193455928352
2022-04-23,TX,2.753,3254.667,2024-04-06-193455928352
2022-04-30,TX,3.79,3167,2024-04-06-193455928352
2022-05-07,TX,5.017,3209.333,2024-04-06-193455928352
2022-05-14,TX,6.687,3265,2024-04-06-193455928352
2022-05-21,TX,7.991,3486.333,2024-04-06-193455928352
2022-05-28,TX,9.794,3742.333,2024-04-06-193455928352
2022-06-04,TX,11.239,3870,2024-04-06-193455928352
2022-06-11,TX,12.421,3879,2024-04-06-193455928352
2022-06-18,TX,12.629,3890.333,2024-04-06-193455928352
2022-06-25,TX,12.542,3844.667,2024-04-06-193455928352
2022-07-02,TX,11.767,3864.667,2024-04-06-193455928352
2022-07-09,TX,10.302,3805,2024-04-06-193455928352
2022-07-16,TX,9.39,3741,2024-04-06-193455928352
2022-07-23,TX,9.101,3700.333,2024-04-06-193455928352
2022-07-30,TX,8.856,3572.667,2024-04-06-193455928352
2022-08-06,TX,7.94,3513,2024-04-06-193455928352
2022-08-13,TX,6.908,3552,2024-04-06-193455928352
2022-08-20,TX,6.401,3988,2024-04-06-193455928352
2022-08-27,TX,6.358,4638,2024-04-06-193455928352
2022-09-03,TX,7.267,5211.667,2024-04-06-193455928352
2022-09-10,TX,9.382,5493.667,2024-04-06-193455928352
2022-09-17,TX,12.665,5513.333,2024-04-06-193455928352
2022-09-24,TX,16.206,5525.667,2024-04-06-193455928352
2022-10-01,TX,19.222,5543.333,2024-04-06-193455928352
2022-10-08,TX,21.167,5760.333,2024-04-06-193455928352
2022-10-15,TX,21.329,6013.667,2024-04-06-193455928352
2022-10-22,TX,20.016,6606,2024-04-06-193455928352
2022-10-29,TX,17.817,7465.667,2024-04-06-193455928352
2022-11-05,TX,15.841,8494.333,2024-04-06-193455928352
2022-11-12,TX,14.127,9072,2024-04-06-193455928352
2022-11-19,TX,12.404,9115,2024-04-06-193455928352
2022-11-26,TX,10.914,8815.333,2024-04-06-193455928352
2022-12-03,TX,9.439,8506.333,2024-04-06-193455928352
2022-12-10,TX,8.186,7986.333,2024-04-06-193455928352
2022-12-17,TX,7.051,7406.667,2024-04-06-193455928352
2022-12-24,TX,6.387,6983,2024-04-06-193455928352
2022-12-31,TX,5.789,6756.667,2024-04-06-193455928352
2023-01-07,TX,5.032,6257.667,2024-04-06-193455928352
2023-01-14,TX,4.232,5697.333,2024-04-06-193455928352
2023-01-21,TX,3.355,5253,2024-04-06-193455928352
2023-01-28,TX,2.944,5055,2024-04-06-193455928352
2023-02-04,TX,2.488,4900.333,2024-04-06-193455928352
2023-02-11,TX,2.291,4686.333,2024-04-06-193455928352
2023-02-18,TX,1.791,4707,2024-04-06-193455928352
2023-02-25,TX,1.649,4640,2024-04-06-193455928352
2023-03-04,TX,1.506,4725.333,2024-04-06-193455928352
2023-03-11,TX,1.531,4534.333,2024-04-06-193455928352
2023-03-18,TX,1.447,4413,2024-04-06-193455928352
2023-03-25,TX,1.403,4228.333,2024-04-06-193455928352
2023-04-01,TX,1.276,4170.667,2024-04-06-193455928352
2023-04-08,TX,1.132,4148.333,2024-04-06-193455928352
2023-04-15,TX,1.119,4253.667,2024-04-06-193455928352
2023-04-22,TX,1.108,4294.667,2024-04-06-193455928352
2023-04-29,TX,1.246,4309,2024-04-06-193455928352
2023-05-06,TX,1.286,3992.667,2024-04-06-193455928352
2023-05-13,TX,1.382,3846,2024-04-06-193455928352
2023-05-20,TX,1.325,3622,2024-04-06-193455928352
2023-05-27,TX,1.323,3548.333,2024-04-06-193455928352
2023-06-03,TX,1.352,3360.333,2024-04-06-193455928352
2023-06-10,TX,1.442,3116.333,2024-04-06-193455928352
2023-06-17,TX,1.607,2897.667,2024-04-06-193455928352
2023-06-24,TX,1.794,2687,2024-04-06-193455928352
2023-07-01,TX,2.044,2542.667,2024-04-06-193455928352
2023-07-08,TX,2.174,2396,2024-04-06-193455928352
2023-07-15,TX,2.318,2424,2024-04-06-193455928352
2023-07-22,TX,2.54,2526.667,2024-04-06-193455928352
2023-07-29,TX,2.529,2817.333,2024-04-06-193455928352
2023-08-05,TX,2.568,3037,2024-04-06-193455928352
2023-08-12,TX,2.392,3487,2024-04-06-193455928352
2023-08-19,TX,2.463,4238,2024-04-06-193455928352
2023-08-26,TX,2.427,5112.667,2024-04-06-193455928352
2023-09-02,TX,2.809,5619.667,2024-04-06-193455928352
2023-09-09,TX,3.429,5449,2024-04-06-193455928352
2023-09-16,TX,4.621,4892.333,2024-04-06-193455928352
2023-09-23,TX,5.972,4705,2024-04-06-193455928352
2023-09-30,TX,8.318,4746.333,2024-04-06-193455928352
2023-10-07,TX,11.295,5002,2024-04-06-193455928352
2023-10-14,TX,14.148,5158.333,2024-04-06-193455928352
2023-10-21,TX,17.218,5446.667,2024-04-06-193455928352
2023-10-28,TX,20.133,5860.667,2024-04-06-193455928352
2023-11-04,TX,23.285,6422.667,2024-04-06-193455928352
2023-11-11,TX,25.15,7079.333,2024-04-06-193455928352
2023-11-18,TX,26.421,7466,2024-04-06-193455928352
2023-11-25,TX,25.137,7732,2024-04-06-193455928352
2023-12-02,TX,22.331,7915,2024-04-06-193455928352
2023-12-09,TX,17.783,8202.333,2024-04-06-193455928352
2023-12-16,TX,13.947,8790.333,2024-04-06-193455928352
2023-12-23,TX,11.285,9030.667,2024-04-06-193455928352
2023-12-30,TX,9.438,9008.667,2024-04-06-193455928352
2024-01-06,TX,7.996,8244.333,2024-04-06-193455928352
2024-01-13,TX,6.337,7579.333,2024-04-06-193455928352
2024-01-20,TX,4.643,7796,2024-04-06-193455928352
2024-01-27,TX,3.65,8634,2024-04-06-193455928352
2024-02-03,TX,3.023,9243.667,2024-04-06-193455928352
2024-02-10,TX,2.772,8865.667,2024-04-06-193455928352
2024-02-17,TX,2.478,8093.333,2024-04-06-193455928352
2024-02-24,TX,2.192,7404.667,2024-04-06-193455928352
2024-03-02,TX,1.989,7105.333,2024-04-06-193455928352
2024-03-09,TX,1.857,6567,2024-04-06-193455928352
2024-03-16,TX,1.824,6077.667,2024-04-06-193455928352
2024-03-23,TX,1.655,5344,2024-04-06-193455928352
2024-03-30,TX,1.615,5018.5,2024-04-06-193455928352
2022-04-09,UT,5.556,0,2024-04-06-193455928352
2022-04-16,UT,5.556,0,2024-04-06-193455928352
2022-04-23,UT,0,0,2024-04-06-193455928352
2022-04-30,UT,0,0,2024-04-06-193455928352
2022-05-07,UT,0,0,2024-04-06-193455928352
2022-05-14,UT,0,0,2024-04-06-193455928352
2022-05-21,UT,6.667,0,2024-04-06-193455928352
2022-05-28,UT,6.667,0,2024-04-06-193455928352
2022-06-04,UT,6.667,0,2024-04-06-193455928352
2022-06-11,UT,0,0,2024-04-06-193455928352
2022-06-18,UT,0,0,2024-04-06-193455928352
2022-06-25,UT,0,0,2024-04-06-193455928352
2022-07-02,UT,0,0,2024-04-06-193455928352
2022-07-09,UT,0,0,2024-04-06-193455928352
2022-07-16,UT,0,0,2024-04-06-193455928352
2022-07-23,UT,0,0,2024-04-06-193455928352
2022-07-30,UT,0,0,2024-04-06-193455928352
2022-08-06,UT,0,0,2024-04-06-193455928352
2022-08-13,UT,0,0,2024-04-06-193455928352
2022-08-20,UT,0,0,2024-04-06-193455928352
2022-08-27,UT,0,0,2024-04-06-193455928352
2022-09-03,UT,0,0,2024-04-06-193455928352
2022-09-10,UT,0,0,2024-04-06-193455928352
2022-09-17,UT,0,0,2024-04-06-193455928352
2022-09-24,UT,0,0,2024-04-06-193455928352
2022-10-01,UT,0,0,2024-04-06-193455928352
2022-10-08,UT,0,0,2024-04-06-193455928352
2022-10-15,UT,0,0,2024-04-06-193455928352
2022-10-22,UT,0,0,2024-04-06-193455928352
2022-10-29,UT,0,0,2024-04-06-193455928352
2022-11-05,UT,0,0,2024-04-06-193455928352
2022-11-12,UT,7.843,0,2024-04-06-193455928352
2022-11-19,UT,7.843,0,2024-04-06-193455928352
2022-11-26,UT,13.399,0,2024-04-06-193455928352
2022-12-03,UT,12.963,0,2024-04-06-193455928352
2022-12-10,UT,15.527,0,2024-04-06-193455928352
2022-12-17,UT,9.972,0,2024-04-06-193455928352
2022-12-24,UT,8.814,0,2024-04-06-193455928352
2022-12-31,UT,6.25,0,2024-04-06-193455928352
2023-01-07,UT,9.28,0,2024-04-06-193455928352
2023-01-14,UT,7.792,0,2024-04-06-193455928352
2023-01-21,UT,7.792,0,2024-04-06-193455928352
2023-01-28,UT,4.762,0,2024-04-06-193455928352
