week,state,antigen_detections,pcr_detections,update_dts
,TX,20.2,459,2023-07-20-091818
,TX,18.8,482.2,2023-07-20-091818
,TX,21,466.6,2023-07-20-091818
,TX,21.2,432.4,2023-07-20-091818
,TX,22,404,2023-07-20-091818
,TX,22.6,373.6,2023-07-20-091818
,TX,22.2,333.4,2023-07-20-091818
,TX,21.8,299.4,2023-07-20-091818
,TX,23.6,285.4,2023-07-20-091818
,TX,26.8,274.8,2023-07-20-091818
,TX,30.2,274.8,2023-07-20-091818
,TX,34.4,324.6,2023-07-20-091818
,TX,43.6,417,2023-07-20-091818
,TX,55.8,545.6,2023-07-20-091818
,TX,61.8,709.8,2023-07-20-091818
,TX,74.4,880.4,2023-07-20-091818
,TX,80.8,1048.6,2023-07-20-091818
,TX,84,1168,2023-07-20-091818
,TX,82.8,1249.4,2023-07-20-091818
,TX,89.4,1299.2,2023-07-20-091818
,TX,83,1328.2,2023-07-20-091818
,TX,81.6,1284.2,2023-07-20-091818
,TX,72.8,1211.4,2023-07-20-091818
,TX,65.8,1120.4,2023-07-20-091818
,TX,52.4,979.4,2023-07-20-091818
,TX,41.6,806.8,2023-07-20-091818
,TX,34.4,668.6,2023-07-20-091818
,TX,32,566.2,2023-07-20-091818
,TX,26.8,463.2,2023-07-20-091818
,TX,23.8,377.2,2023-07-20-091818
,TX,21.8,316.6,2023-07-20-091818
,TX,18.8,253.6,2023-07-20-091818
,TX,15.4,198.8,2023-07-20-091818
,TX,15,154.4,2023-07-20-091818
,TX,14.2,126.4,2023-07-20-091818
,TX,14.4,102.8,2023-07-20-091818
,TX,14,94.2,2023-07-20-091818
,TX,11.8,79.6,2023-07-20-091818
,TX,9.4,71.4,2023-07-20-091818
,TX,9,67.8,2023-07-20-091818
,TX,7.2,64.6,2023-07-20-091818
,TX,6.2,57,2023-07-20-091818
,TX,7.2,52.8,2023-07-20-091818
,TX,8.4,50.6,2023-07-20-091818
,TX,8,46.8,2023-07-20-091818
,TX,8.4,48.6,2023-07-20-091818
,TX,7.8,49.2,2023-07-20-091818
,TX,7.6,50,2023-07-20-091818
,TX,6.8,48.6,2023-07-20-091818
,TX,7,48.2,2023-07-20-091818
,TX,7.4,44.6,2023-07-20-091818
,TX,8.6,44.2,2023-07-20-091818
,TX,8.2,44,2023-07-20-091818
,TX,7.4,42.2,2023-07-20-091818
,TX,7,44.2,2023-07-20-091818
,TX,5.8,38.6,2023-07-20-091818
,TX,4.75,37.5,2023-07-20-091818
,TX,4.333,34.333,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,UT,0,0,2023-07-20-091818
,VT,0,3.8,2023-07-20-091818
,VT,0,5,2023-07-20-091818
,VT,0,5.4,2023-07-20-091818
,VT,0,6.6,2023-07-20-091818
,VT,0,8.8,2023-07-20-091818
,VT,0,8.2,2023-07-20-091818
,VT,0,8.4,2023-07-20-091818
,VT,0,8.4,2023-07-20-091818
,VT,0,9.2,2023-07-20-091818
,VT,0,9,2023-07-20-091818
,VT,0,9.2,2023-07-20-091818
,VT,0,8.8,2023-07-20-091818
,VT,0,10,2023-07-20-091818
,VT,0,10.6,2023-07-20-091818
,VT,0,11,2023-07-20-091818
,VT,0,12.4,2023-07-20-091818
,VT,0,14,2023-07-20-091818
,VT,0,15.6,2023-07-20-091818
,VT,0,17.6,2023-07-20-091818
,VT,0,19.8,2023-07-20-091818
,VT,0,19,2023-07-20-091818
,VT,0,18.4,2023-07-20-091818
,VT,0,18,2023-07-20-091818
,VT,0,16.6,2023-07-20-091818
,VT,0,14,2023-07-20-091818
,VT,0,14,2023-07-20-091818
,VT,0,12.8,2023-07-20-091818
,VT,0,11,2023-07-20-091818
,VT,0,8.6,2023-07-20-091818
,VT,0,7.6,2023-07-20-091818
,VT,0,5.6,2023-07-20-091818
,VT,0,4.6,2023-07-20-091818
,VT,0,4,2023-07-20-091818
,VT,0,4.6,2023-07-20-091818
,VT,0,4.8,2023-07-20-091818
,VT,0,7.6,2023-07-20-091818
,VT,0,9.4,2023-07-20-091818
,VT,0,11.6,2023-07-20-091818
,VT,0,11.4,2023-07-20-091818
,VT,0,11.8,2023-07-20-091818
,VT,0,9.4,2023-07-20-091818
,VT,0,8.2,2023-07-20-091818
,VT,0,7,2023-07-20-091818
,VT,0,6.6,2023-07-20-091818
,VT,0,5.8,2023-07-20-091818
,VT,0,6.2,2023-07-20-091818
,VT,0,6.4,2023-07-20-091818
,VT,0,5.2,2023-07-20-091818
,VT,0,4.4,2023-07-20-091818
,VT,0,4.2,2023-07-20-091818
,VT,0,3.6,2023-07-20-091818
,VT,0,2.4,2023-07-20-091818
,VT,0,2,2023-07-20-091818
,VT,0,2.8,2023-07-20-091818
,VT,0,2.4,2023-07-20-091818
,VT,0,2.6,2023-07-20-091818
,VT,0,3.8,2023-07-20-091818
,VT,0,4.2,2023-07-20-091818
,VT,0,6,2023-07-20-091818
,VT,0,9,2023-07-20-091818
,VT,0,12.2,2023-07-20-091818
,VT,0,19,2023-07-20-091818
,VT,0,26.6,2023-07-20-091818
,VT,0,32.4,2023-07-20-091818
,VT,0,42,2023-07-20-091818
,VT,0,55.8,2023-07-20-091818
,VT,0,64.4,2023-07-20-091818
,VT,0,74.4,2023-07-20-091818
,VT,0,86.4,2023-07-20-091818
,VT,0,88.2,2023-07-20-091818
,VT,0,82.4,2023-07-20-091818
,VT,0,76,2023-07-20-091818
,VT,0,65,2023-07-20-091818
,VT,0,54,2023-07-20-091818
,VT,0,45.8,2023-07-20-091818
,VT,0,36.2,2023-07-20-091818
,VT,0,27.6,2023-07-20-091818
,VT,0,23,2023-07-20-091818
,VT,0,15.8,2023-07-20-091818
,VT,0,10.4,2023-07-20-091818
,VT,0,9.6,2023-07-20-091818
,VT,0,9.8,2023-07-20-091818
,VT,0,7.8,2023-07-20-091818
,VT,0,6.6,2023-07-20-091818
,VT,0,6.4,2023-07-20-091818
,VT,0,5.4,2023-07-20-091818
,VT,0,3.6,2023-07-20-091818
,VT,0,2.8,2023-07-20-091818
,VT,0,1.8,2023-07-20-091818
,VT,0,1.4,2023-07-20-091818
,VT,0,1,2023-07-20-091818
,VT,0,0.6,2023-07-20-091818
,VT,0,0.8,2023-07-20-091818
,VT,0,0.8,2023-07-20-091818
,VT,0,0.6,2023-07-20-091818
,VT,0,0.4,2023-07-20-091818
,VT,0,0.8,2023-07-20-091818
,VT,0,0.6,2023-07-20-091818
,VT,0,0.6,2023-07-20-091818
,VT,0,0.4,2023-07-20-091818
,VT,0,0.4,2023-07-20-091818
,VT,0,0,2023-07-20-091818
,VT,0,0,2023-07-20-091818
,VT,0,0,2023-07-20-091818
,VA,0,20.4,2023-07-20-091818
,VA,0,25,2023-07-20-091818
,VA,0,37.8,2023-07-20-091818
,VA,0,46.4,2023-07-20-091818
,VA,0,54.2,2023-07-20-091818
,VA,0,62.6,2023-07-20-091818
,VA,0,70.2,2023-07-20-091818
,VA,0,66.4,2023-07-20-091818
,VA,0,64.4,2023-07-20-091818
,VA,0,62.4,2023-07-20-091818
,VA,0,56,2023-07-20-091818
,VA,0,50.6,2023-07-20-091818
,VA,0,48.2,2023-07-20-091818
,VA,0,45.4,2023-07-20-091818
,VA,0,43.6,2023-07-20-091818
,VA,0,42,2023-07-20-091818
,VA,0,41.4,2023-07-20-091818
,VA,0,35.6,2023-07-20-091818
,VA,0,30.8,2023-07-20-091818
,VA,0,26.6,2023-07-20-091818
,VA,0,22.4,2023-07-20-091818
,VA,0,20.2,2023-07-20-091818
,VA,0,18.4,2023-07-20-091818
,VA,0,14.8,2023-07-20-091818
,VA,0,11.6,2023-07-20-091818
,VA,0,9.4,2023-07-20-091818
,VA,0,3.2,2023-07-20-091818
,VA,0,2.4,2023-07-20-091818
,VA,0,1.6,2023-07-20-091818
,VA,0,1.4,2023-07-20-091818
,VA,0,1.8,2023-07-20-091818
,VA,0,3.2,2023-07-20-091818
,VA,0,3.6,2023-07-20-091818
,VA,0,3.4,2023-07-20-091818
,VA,0,3.4,2023-07-20-091818
,VA,0,3.2,2023-07-20-091818
,VA,0,2.2,2023-07-20-091818
,VA,0,2.8,2023-07-20-091818
,VA,0,3.8,2023-07-20-091818
,VA,0,6.2,2023-07-20-091818
,VA,0,9,2023-07-20-091818
,VA,0,12.4,2023-07-20-091818
,VA,0,14.2,2023-07-20-091818
,VA,0,16.6,2023-07-20-091818
,VA,0,19,2023-07-20-091818
,VA,0,20.2,2023-07-20-091818
,VA,0,23.2,2023-07-20-091818
,VA,0,26.4,2023-07-20-091818
,VA,0,29,2023-07-20-091818
,VA,0,27.8,2023-07-20-091818
,VA,0,27.4,2023-07-20-091818
,VA,0,24,2023-07-20-091818
,VA,0,23,2023-07-20-091818
,VA,0,22.8,2023-07-20-091818
,VA,0,22,2023-07-20-091818
,VA,0,23.4,2023-07-20-091818
,VA,0,24.4,2023-07-20-091818
,VA,0,23.2,2023-07-20-091818
,VA,0,23.8,2023-07-20-091818
,VA,0,25.2,2023-07-20-091818
,VA,0,27.8,2023-07-20-091818
,VA,0,35,2023-07-20-091818
,VA,0,46.6,2023-07-20-091818
,VA,0,57,2023-07-20-091818
,VA,0,68.2,2023-07-20-091818
,VA,0,82.2,2023-07-20-091818
,VA,0,93.6,2023-07-20-091818
,VA,0,92.8,2023-07-20-091818
,VA,0,86,2023-07-20-091818
,VA,0,80.8,2023-07-20-091818
,VA,0,63.8,2023-07-20-091818
,VA,0,44.4,2023-07-20-091818
,VA,0,34.6,2023-07-20-091818
,VA,0,29,2023-07-20-091818
,VA,0,23.2,2023-07-20-091818
,VA,0,22.4,2023-07-20-091818
,VA,0,21.6,2023-07-20-091818
,VA,0,19.8,2023-07-20-091818
,VA,0,17,2023-07-20-091818
,VA,0,13,2023-07-20-091818
,VA,0,10,2023-07-20-091818
,VA,0,7.6,2023-07-20-091818
,VA,0,4.8,2023-07-20-091818
,VA,0,4.2,2023-07-20-091818
,VA,0,4,2023-07-20-091818
,VA,0,3,2023-07-20-091818
,VA,0,2.8,2023-07-20-091818
,VA,0,3,2023-07-20-091818
,VA,0,2,2023-07-20-091818
,VA,0,1.4,2023-07-20-091818
,VA,0,1.2,2023-07-20-091818
,VA,0,0.8,2023-07-20-091818
,VA,0,0.4,2023-07-20-091818
,VA,0,0.4,2023-07-20-091818
,VA,0,0.4,2023-07-20-091818
,VA,0,0.6,2023-07-20-091818
,VA,0,0.8,2023-07-20-091818
,VA,0,0.6,2023-07-20-091818
,VA,0,1,2023-07-20-091818
,VA,0,1,2023-07-20-091818
,VA,0,0.8,2023-07-20-091818
,VA,0,0.6,2023-07-20-091818
,VA,0,0.75,2023-07-20-091818
,VA,0,0.333,2023-07-20-091818
,WA,0.2,17.8,2023-07-20-091818
,WA,0.8,21.6,2023-07-20-091818
,WA,1,27.2,2023-07-20-091818
,WA,3,38,2023-07-20-091818
,WA,3.4,51.4,2023-07-20-091818
,WA,4.6,58.6,2023-07-20-091818
,WA,5.2,70.4,2023-07-20-091818
,WA,6.6,86.4,2023-07-20-091818
,WA,6.8,97.6,2023-07-20-091818
,WA,7.4,105,2023-07-20-091818
,WA,8.4,109.6,2023-07-20-091818
,WA,9.8,120.8,2023-07-20-091818
,WA,11.2,132,2023-07-20-091818
,WA,11.2,145.6,2023-07-20-091818
,WA,13,170.6,2023-07-20-091818
,WA,12.2,197.8,2023-07-20-091818
,WA,11,226,2023-07-20-091818
,WA,9.6,245.2,2023-07-20-091818
,WA,11.6,262.8,2023-07-20-091818
,WA,10.2,280.2,2023-07-20-091818
,WA,10.2,296,2023-07-20-091818
,WA,10.8,275.4,2023-07-20-091818
,WA,9.8,253,2023-07-20-091818
,WA,5.8,215.6,2023-07-20-091818
,WA,5,160.8,2023-07-20-091818
,WA,3.8,109,2023-07-20-091818
,WA,2.2,80.6,2023-07-20-091818
,WA,2,53.8,2023-07-20-091818
,WA,1.8,37.2,2023-07-20-091818
,WA,1.4,30,2023-07-20-091818
,WA,1.2,21,2023-07-20-091818
,WA,1,15.8,2023-07-20-091818
,WA,0.8,14.4,2023-07-20-091818
,WA,0.8,17.2,2023-07-20-091818
,WA,0.8,15.4,2023-07-20-091818
,WA,0.8,16,2023-07-20-091818
,WA,0.8,16.4,2023-07-20-091818
,WA,0.6,15.6,2023-07-20-091818
,WA,0.6,13.8,2023-07-20-091818
,WA,0.4,15.6,2023-07-20-091818
,WA,0.4,18.2,2023-07-20-091818
,WA,0.4,19.4,2023-07-20-091818
,WA,0.6,22,2023-07-20-091818
,WA,0.6,24.8,2023-07-20-091818
,WA,0.6,26.2,2023-07-20-091818
,WA,0.6,29,2023-07-20-091818
,WA,0.6,30.8,2023-07-20-091818
,WA,0.4,28.6,2023-07-20-091818
,WA,0.6,28.8,2023-07-20-091818
,WA,0.8,28.8,2023-07-20-091818
,WA,0.6,27.4,2023-07-20-091818
,WA,0.4,28.2,2023-07-20-091818
,WA,0.4,27.8,2023-07-20-091818
,WA,0.2,28.8,2023-07-20-091818
,WA,0.2,28.4,2023-07-20-091818
,WA,0.2,28,2023-07-20-091818
,WA,0.4,33.4,2023-07-20-091818
,WA,0.8,38.4,2023-07-20-091818
,WA,1,41,2023-07-20-091818
,WA,1.4,52.6,2023-07-20-091818
,WA,2.2,72.6,2023-07-20-091818
,WA,2.4,104.4,2023-07-20-091818
,WA,3,167.6,2023-07-20-091818
,WA,5.4,260.4,2023-07-20-091818
,WA,12.2,401.4,2023-07-20-091818
,WA,22.4,595.8,2023-07-20-091818
,WA,31.6,815,2023-07-20-091818
,WA,36,965.6,2023-07-20-091818
,WA,33.8,993.6,2023-07-20-091818
,WA,29.4,982.6,2023-07-20-091818
,WA,19.4,868.6,2023-07-20-091818
,WA,10.6,679.6,2023-07-20-091818
,WA,5.4,513.6,2023-07-20-091818
,WA,6.2,440.2,2023-07-20-091818
,WA,3.8,340.6,2023-07-20-091818
,WA,3.4,266,2023-07-20-091818
,WA,3,222.6,2023-07-20-091818
,WA,2.8,180.4,2023-07-20-091818
,WA,1.8,139.6,2023-07-20-091818
,WA,1.2,105,2023-07-20-091818
,WA,0.6,87.4,2023-07-20-091818
,WA,0.2,64.4,2023-07-20-091818
,WA,0.2,58.2,2023-07-20-091818
,WA,0,46.8,2023-07-20-091818
,WA,0,39,2023-07-20-091818
,WA,0,29.6,2023-07-20-091818
,WA,0,24.6,2023-07-20-091818
,WA,0,18.8,2023-07-20-091818
,WA,0,15,2023-07-20-091818
,WA,0,12.2,2023-07-20-091818
,WA,0,7.6,2023-07-20-091818
,WA,0,6.4,2023-07-20-091818
,WA,0,7.6,2023-07-20-091818
,WA,0,7.6,2023-07-20-091818
,WA,0,6.2,2023-07-20-091818
,WA,0,6.2,2023-07-20-091818
,WA,0,5.4,2023-07-20-091818
,WA,0,3,2023-07-20-091818
,WA,0,2.8,2023-07-20-091818
,WA,0,2,2023-07-20-091818
,WA,0,2.4,2023-07-20-091818
,WA,0,2.2,2023-07-20-091818
,WA,0,2.75,2023-07-20-091818
,WA,0,2,2023-07-20-091818
,WV,0.4,13,2023-07-20-091818
,WV,0.6,19.4,2023-07-20-091818
,WV,1,28,2023-07-20-091818
,WV,1.8,36,2023-07-20-091818
,WV,1.8,46.6,2023-07-20-091818
,WV,1.8,53.4,2023-07-20-091818
,WV,1.8,55,2023-07-20-091818
,WV,1.8,58.2,2023-07-20-091818
,WV,1.2,55.8,2023-07-20-091818
,WV,1,50.2,2023-07-20-091818
,WV,0.8,45.6,2023-07-20-091818
,WV,1,42.4,2023-07-20-091818
,WV,1.4,29.2,2023-07-20-091818
,WV,1.6,26.4,2023-07-20-091818
,WV,2,21.6,2023-07-20-091818
,WV,2.4,19.8,2023-07-20-091818
,WV,2.6,17.6,2023-07-20-091818
,WV,1.8,21.8,2023-07-20-091818
,WV,1.6,19.6,2023-07-20-091818
,WV,1.8,18.8,2023-07-20-091818
,WV,2.8,18,2023-07-20-091818
,WV,2.6,16.8,2023-07-20-091818
,WV,2.6,14.2,2023-07-20-091818
,WV,2.4,13,2023-07-20-091818
,WV,1.8,11.4,2023-07-20-091818
,WV,0.4,7.4,2023-07-20-091818
,WV,0,5.4,2023-07-20-091818
,WV,0,3.8,2023-07-20-091818
,WV,0.2,1.8,2023-07-20-091818
,WV,0.8,0.6,2023-07-20-091818
,WV,1,0.4,2023-07-20-091818
,WV,1,0.2,2023-07-20-091818
,WV,1,0,2023-07-20-091818
,WV,0.8,0.2,2023-07-20-091818
,WV,0.4,0.2,2023-07-20-091818
,WV,0.2,0.2,2023-07-20-091818
,WV,0.2,0.6,2023-07-20-091818
,WV,0.4,0.8,2023-07-20-091818
,WV,0.4,1,2023-07-20-091818
,WV,0.2,1,2023-07-20-091818
,WV,0.2,1.2,2023-07-20-091818
,WV,0.2,1.2,2023-07-20-091818
,WV,0,2,2023-07-20-091818
,WV,0,1.6,2023-07-20-091818
,WV,0.4,2,2023-07-20-091818
,WV,0.4,1.8,2023-07-20-091818
,WV,0.4,1.4,2023-07-20-091818
,WV,0.4,1,2023-07-20-091818
,WV,0.4,1.4,2023-07-20-091818
,WV,0,2,2023-07-20-091818
,WV,0,2,2023-07-20-091818
,WV,0,2.4,2023-07-20-091818
,WV,0,1.8,2023-07-20-091818
,WV,0,1.8,2023-07-20-091818
,WV,0,1.4,2023-07-20-091818
,WV,0,1.8,2023-07-20-091818
,WV,0,2,2023-07-20-091818
,WV,0.2,2.4,2023-07-20-091818
,WV,0.2,3.2,2023-07-20-091818
,WV,0.2,6.2,2023-07-20-091818
,WV,0.2,9.8,2023-07-20-091818
,WV,0.4,17.6,2023-07-20-091818
,WV,1.4,35.4,2023-07-20-091818
,WV,2.2,55.6,2023-07-20-091818
,WV,3.2,71.4,2023-07-20-091818
,WV,4.8,93,2023-07-20-091818
,WV,6.8,101.6,2023-07-20-091818
,WV,6.4,97.6,2023-07-20-091818
,WV,7,86.6,2023-07-20-091818
,WV,6.2,76.8,2023-07-20-091818
,WV,5.2,55.6,2023-07-20-091818
,WV,3.8,44.6,2023-07-20-091818
,WV,3.2,32,2023-07-20-091818
,WV,2,25,2023-07-20-091818
,WV,2.6,17.2,2023-07-20-091818
,WV,2,13.6,2023-07-20-091818
,WV,1.8,8.6,2023-07-20-091818
,WV,1.6,7.4,2023-07-20-091818
,WV,1.6,4.6,2023-07-20-091818
,WV,1,4,2023-07-20-091818
,WV,1,3.8,2023-07-20-091818
,WV,0.4,2.8,2023-07-20-091818
,WV,0.4,2.4,2023-07-20-091818
,WV,0.2,2,2023-07-20-091818
,WV,0,0.8,2023-07-20-091818
,WV,0,0.2,2023-07-20-091818
,WV,0,0.2,2023-07-20-091818
,WV,0,0.4,2023-07-20-091818
,WV,0,0.4,2023-07-20-091818
,WV,0,0.4,2023-07-20-091818
,WV,0,0.4,2023-07-20-091818
,WV,0,0.4,2023-07-20-091818
,WV,0,0.4,2023-07-20-091818
,WV,0,0.2,2023-07-20-091818
,WV,0,0.4,2023-07-20-091818
,WV,0,0.6,2023-07-20-091818
,WV,0,1,2023-07-20-091818
,WV,0,1,2023-07-20-091818
,WV,0,1.8,2023-07-20-091818
,WV,0,2,2023-07-20-091818
,WV,0,1.8,2023-07-20-091818
,WV,0,1.6,2023-07-20-091818
,WV,0,1.75,2023-07-20-091818
,WV,0,1,2023-07-20-091818
,WI,7.2,135.4,2023-07-20-091818
,WI,12.6,190.6,2023-07-20-091818
,WI,16,250.2,2023-07-20-091818
,WI,20.4,312,2023-07-20-091818
,WI,30.6,403.8,2023-07-20-091818
,WI,43.2,518.6,2023-07-20-091818
,WI,45.6,657.2,2023-07-20-091818
,WI,56.8,789.2,2023-07-20-091818
,WI,59.6,902.2,2023-07-20-091818
,WI,63.2,997.2,2023-07-20-091818
,WI,65.6,1032.6,2023-07-20-091818
,WI,68,1017.8,2023-07-20-091818
,WI,59.2,993,2023-07-20-091818
,WI,58.4,981.2,2023-07-20-091818
,WI,50.2,908.2,2023-07-20-091818
,WI,38,833.4,2023-07-20-091818
,WI,30.6,730,2023-07-20-091818
,WI,25.8,646.8,2023-07-20-091818
,WI,19.4,541.6,2023-07-20-091818
,WI,13.8,463.8,2023-07-20-091818
,WI,10.6,425,2023-07-20-091818
,WI,8.2,411.6,2023-07-20-091818
,WI,7.8,370.2,2023-07-20-091818
,WI,6.6,328.6,2023-07-20-091818
,WI,6.2,290.4,2023-07-20-091818
,WI,5.4,226,2023-07-20-091818
,WI,5,164.6,2023-07-20-091818
,WI,2.4,129.2,2023-07-20-091818
,WI,2.8,101.8,2023-07-20-091818
,WI,1.6,82.4,2023-07-20-091818
,WI,1.6,71.4,2023-07-20-091818
,WI,1.2,68.2,2023-07-20-091818
,WI,1,57.2,2023-07-20-091818
,WI,0.2,53.2,2023-07-20-091818
,WI,0.2,49.4,2023-07-20-091818
,WI,0.2,48.8,2023-07-20-091818
,WI,0.2,47.8,2023-07-20-091818
,WI,0.2,48.6,2023-07-20-091818
,WI,0.2,54.8,2023-07-20-091818
,WI,0.8,57,2023-07-20-091818
,WI,1.2,59,2023-07-20-091818
,WI,1.2,61.8,2023-07-20-091818
,WI,1.2,66.4,2023-07-20-091818
,WI,1.2,63,2023-07-20-091818
,WI,0.6,64.2,2023-07-20-091818
,WI,0.4,62.8,2023-07-20-091818
,WI,2,61.2,2023-07-20-091818
,WI,2.8,58.2,2023-07-20-091818
,WI,3.4,55.2,2023-07-20-091818
,WI,3.6,54.6,2023-07-20-091818
,WI,4,49.4,2023-07-20-091818
,WI,2.8,50.6,2023-07-20-091818
,WI,2.4,52.2,2023-07-20-091818
,WI,2.2,57.6,2023-07-20-091818
,WI,3.4,59.6,2023-07-20-091818
,WI,3.2,73.2,2023-07-20-091818
,WI,3.6,74.6,2023-07-20-091818
,WI,3.2,89,2023-07-20-091818
,WI,2.8,92.4,2023-07-20-091818
,WI,2.4,127.6,2023-07-20-091818
,WI,3,171.2,2023-07-20-091818
,WI,4.2,248,2023-07-20-091818
,WI,7.2,398.8,2023-07-20-091818
,WI,10.4,654.4,2023-07-20-091818
,WI,18.4,1050.4,2023-07-20-091818
,WI,25.2,1589,2023-07-20-091818
,WI,27.6,2132.2,2023-07-20-091818
,WI,33.4,2518,2023-07-20-091818
,WI,35.2,2753.4,2023-07-20-091818
,WI,34.8,2791.4,2023-07-20-091818
,WI,32.4,2555,2023-07-20-091818
,WI,35.4,2226.6,2023-07-20-091818
,WI,29,1843.4,2023-07-20-091818
,WI,26.6,1469.4,2023-07-20-091818
,WI,20.2,1100.8,2023-07-20-091818
,WI,14.8,845.6,2023-07-20-091818
,WI,8,600.4,2023-07-20-091818
,WI,6.6,467.6,2023-07-20-091818
,WI,5.2,367.2,2023-07-20-091818
,WI,3.6,277.6,2023-07-20-091818
,WI,3.4,185.6,2023-07-20-091818
,WI,3,147.8,2023-07-20-091818
,WI,2,119.4,2023-07-20-091818
,WI,1,101.8,2023-07-20-091818
,WI,0.8,85.4,2023-07-20-091818
,WI,1,79.2,2023-07-20-091818
,WI,1,66.2,2023-07-20-091818
,WI,1.2,57.2,2023-07-20-091818
,WI,1.2,48.2,2023-07-20-091818
,WI,0.8,44.6,2023-07-20-091818
,WI,0.8,35.6,2023-07-20-091818
,WI,0.8,27.6,2023-07-20-091818
,WI,0.6,18.8,2023-07-20-091818
,WI,0.4,13.4,2023-07-20-091818
,WI,0.4,9.4,2023-07-20-091818
,WI,0.4,7.2,2023-07-20-091818
,WI,0.6,8.4,2023-07-20-091818
,WI,0.8,10,2023-07-20-091818
,WI,1,10.4,2023-07-20-091818
,WI,1.2,9.8,2023-07-20-091818
,WI,1.2,10,2023-07-20-091818
,WI,1,7,2023-07-20-091818
,WI,1,4.75,2023-07-20-091818
,WI,0,2.333,2023-07-20-091818
,WY,0,0.8,2023-07-20-091818
,WY,0,0.8,2023-07-20-091818
,WY,0,1.4,2023-07-20-091818
,WY,0,1.4,2023-07-20-091818
,WY,0,0.8,2023-07-20-091818
,WY,0,0.6,2023-07-20-091818
,WY,0,1.4,2023-07-20-091818
,WY,0,2,2023-07-20-091818
,WY,0,2,2023-07-20-091818
,WY,0,2.6,2023-07-20-091818
,WY,0,3,2023-07-20-091818
